       Step     Time          Energy         fmax
GPMin:   16 15:24:58       -4.760670        0.1730
GPMin:   17 15:25:03       -4.769240        0.1699
GPMin:   18 15:25:09       -4.804885        0.1306
GPMin:   19 15:25:14       -4.814210        0.1015
GPMin:   20 15:25:18       -4.823162        0.0887
GPMin:   21 15:25:23       -4.839921        0.0762
GPMin:   22 15:25:27       -4.857719        0.0793
GPMin:   23 15:25:32       -4.867962        0.0762
GPMin:   24 15:25:37       -4.875674        0.0562
GPMin:   25 15:25:41       -4.880262        0.0354
GPMin:   26 15:25:45       -4.882875        0.0422
GPMin:   27 15:25:50       -4.886675        0.0461
GPMin:   28 15:25:54       -4.887593        0.0318
GPMin:   29 15:25:59       -4.888699        0.0252
GPMin:   30 15:26:03       -4.889508        0.0129
       Step     Time          Energy         fmax
GPMin:    0 15:26:13       -3.161867        1.3521
GPMin:    1 15:26:18       -4.007481        0.6041
GPMin:    2 15:26:24       -4.287130        0.2586
GPMin:    3 15:26:29       -4.354098        0.0965
GPMin:    4 15:26:34       -4.363497        0.1257
GPMin:    5 15:26:38       -4.376580        0.1065
GPMin:    6 15:26:43       -4.391301        0.1207
GPMin:    7 15:26:49       -4.437800        0.0643
GPMin:    8 15:26:53       -4.439730        0.0567
GPMin:    9 15:26:58       -4.451446        0.0420
GPMin:   10 15:27:02       -4.452251        0.0413
GPMin:   11 15:27:08       -4.468845        0.0792
GPMin:   12 15:27:13       -4.474159        0.1163
GPMin:   13 15:27:18       -4.481653        0.1271
GPMin:   14 15:27:23       -4.511648        0.1590
GPMin:   15 15:27:28       -4.516808        0.2071
GPMin:   16 15:27:40       -4.547264        0.3192
GPMin:   17 15:27:45       -4.599160        0.2063
GPMin:   18 15:27:50       -4.633878        0.2086
GPMin:   19 15:27:56       -4.668449        0.1813
GPMin:   20 15:28:01       -4.691459        0.1709
GPMin:   21 15:28:07       -4.725515        0.1532
GPMin:   22 15:28:12       -4.740366        0.1481
GPMin:   23 15:28:18       -4.789472        0.1440
GPMin:   24 15:28:23       -4.821331        0.1257
GPMin:   25 15:28:28       -4.844757        0.0894
GPMin:   26 15:28:33       -4.856559        0.0694
GPMin:   27 15:28:37       -4.864517        0.0729
GPMin:   28 15:28:42       -4.874115        0.0662
GPMin:   29 15:28:46       -4.882128        0.0402
GPMin:   30 15:28:51       -4.884865        0.0253
GPMin:   31 15:28:55       -4.886623        0.0306
GPMin:   32 15:29:00       -4.888116        0.0257
GPMin:   33 15:29:04       -4.888830        0.0240
GPMin:   34 15:29:08       -4.889616        0.0147
       Step     Time          Energy         fmax
GPMin:    0 15:29:17       -3.184046        1.3116
GPMin:    1 15:29:23       -3.974599        0.6187
GPMin:    2 15:29:30       -4.261362        0.3161
GPMin:    3 15:29:35       -4.365723        0.2017
GPMin:    4 15:29:40       -4.396969        0.2009
GPMin:    5 15:29:47       -4.473874        0.1906
GPMin:    6 15:29:52       -4.482951        0.1691
GPMin:    7 15:29:56       -4.487403        0.1598
GPMin:    8 15:30:08       -4.525335        0.1416
GPMin:    9 15:30:14       -4.552585        0.0979
GPMin:   10 15:30:19       -4.564182        0.0901
GPMin:   11 15:30:24       -4.573798        0.0930
GPMin:   12 15:30:30       -4.601079        0.1004
GPMin:   13 15:30:35       -4.622853        0.0914
GPMin:   14 15:30:40       -4.643231        0.0862
GPMin:   15 15:30:45       -4.662613        0.0773
GPMin:   16 15:30:50       -4.677946        0.0691
GPMin:   17 15:30:55       -4.690761        0.0629
GPMin:   18 15:31:00       -4.706047        0.0576
GPMin:   19 15:31:05       -4.717000        0.0501
GPMin:   20 15:31:10       -4.728678        0.0412
GPMin:   21 15:31:15       -4.737513        0.0435
GPMin:   22 15:31:19       -4.745823        0.0382
GPMin:   23 15:31:24       -4.751701        0.0430
GPMin:   24 15:31:28       -4.759835        0.0372
GPMin:   25 15:31:33       -4.765031        0.0326
GPMin:   26 15:31:37       -4.771495        0.0360
GPMin:   27 15:31:42       -4.776599        0.0332
GPMin:   28 15:31:47       -4.780508        0.0323
GPMin:   29 15:31:51       -4.784477        0.0435
GPMin:   30 15:31:56       -4.790185        0.0355
GPMin:   31 15:32:00       -4.794165        0.0305
GPMin:   32 15:32:05       -4.798821        0.0414
GPMin:   33 15:32:09       -4.803378        0.0323
GPMin:   34 15:32:14       -4.806729        0.0345
GPMin:   35 15:32:19       -4.810766        0.0345
GPMin:   36 15:32:23       -4.814223        0.0466
GPMin:   37 15:32:28       -4.817166        0.0524
GPMin:   38 15:32:33       -4.825809        0.0648
GPMin:   39 15:32:38       -4.832124        0.0874
GPMin:   40 15:32:43       -4.842330        0.0753
GPMin:   41 15:32:48       -4.851989        0.0490
GPMin:   42 15:32:53       -4.861052        0.0565
GPMin:   43 15:32:58       -4.869779        0.0490
GPMin:   44 15:33:03       -4.874252        0.0416
GPMin:   45 15:33:07       -4.877418        0.0481
GPMin:   46 15:33:12       -4.881900        0.0397
GPMin:   47 15:33:17       -4.884522        0.0418
GPMin:   48 15:33:21       -4.887396        0.0490
GPMin:   49 15:33:26       -4.888960        0.0288
GPMin:   50 15:33:31       -4.889546        0.0175
       Step     Time          Energy         fmax
GPMin:    0 15:33:40       -3.672526        0.9048
GPMin:    1 15:33:47       -4.192019        0.5061
GPMin:    2 15:33:53       -4.388093        0.3106
GPMin:    3 15:33:59       -4.471519        0.1956
GPMin:    4 15:34:04       -4.517543        0.1745
GPMin:    5 15:34:09       -4.564028        0.1886
GPMin:    6 15:34:14       -4.612825        0.1807
GPMin:    7 15:34:19       -4.669218        0.1500
GPMin:    8 15:34:25       -4.710475        0.1068
GPMin:    9 15:34:30       -4.737549        0.0714
GPMin:   10 15:34:34       -4.753912        0.0630
GPMin:   11 15:34:39       -4.763336        0.0768
GPMin:   12 15:34:43       -4.775128        0.0672
GPMin:   13 15:34:48       -4.784652        0.0493
GPMin:   14 15:34:52       -4.794200        0.0618
GPMin:   15 15:34:57       -4.806663        0.0644
GPMin:   16 15:35:02       -4.824180        0.0550
GPMin:   17 15:35:07       -4.844942        0.0755
GPMin:   18 15:35:12       -4.865799        0.0923
GPMin:   19 15:35:17       -4.889431        0.0854
GPMin:   20 15:35:22       -4.909446        0.0663
GPMin:   21 15:35:26       -4.923889        0.0435
GPMin:   22 15:35:31       -4.930305        0.0217
GPMin:   23 15:35:35       -4.931465        0.0149
