       Step     Time          Energy         fmax
GPMin:   26 10:46:49       -7.059266        0.0769
GPMin:   27 10:46:54       -7.068645        0.0751
GPMin:   28 10:46:59       -7.079718        0.0694
GPMin:   29 10:47:05       -7.088761        0.0657
GPMin:   30 10:47:10       -7.098994        0.0661
GPMin:   31 10:47:16       -7.107503        0.0615
GPMin:   32 10:47:21       -7.118576        0.0548
GPMin:   33 10:47:26       -7.126158        0.0585
GPMin:   34 10:47:32       -7.134245        0.0477
GPMin:   35 10:47:37       -7.138130        0.0386
GPMin:   36 10:47:42       -7.143998        0.0453
GPMin:   37 10:47:47       -7.144717        0.0402
GPMin:   38 10:47:52       -7.146553        0.0306
GPMin:   39 10:47:56       -7.147330        0.0346
GPMin:   40 10:48:01       -7.149788        0.0275
GPMin:   41 10:48:06       -7.151127        0.0315
GPMin:   42 10:48:12       -7.154542        0.0317
GPMin:   43 10:48:17       -7.159998        0.0407
GPMin:   44 10:48:23       -7.166121        0.0527
GPMin:   45 10:48:28       -7.179283        0.0665
GPMin:   46 10:48:33       -7.192186        0.0687
GPMin:   47 10:48:39       -7.208388        0.0727
GPMin:   48 10:48:45       -7.226021        0.0745
GPMin:   49 10:48:51       -7.244459        0.0663
GPMin:   50 10:48:57       -7.259647        0.0500
GPMin:   51 10:49:02       -7.269471        0.0383
GPMin:   52 10:49:07       -7.274157        0.0303
GPMin:   53 10:49:13       -7.276765        0.0277
GPMin:   54 10:49:17       -7.277240        0.0267
GPMin:   55 10:49:22       -7.278611        0.0275
GPMin:   56 10:49:26       -7.279000        0.0226
GPMin:   57 10:49:30       -7.279607        0.0172
       Step     Time          Energy         fmax
GPMin:    0 10:49:41       -5.118580        1.6544
GPMin:    1 10:49:48       -6.278898        0.8814
GPMin:    2 10:49:54       -6.791142        0.4879
GPMin:    3 10:50:01       -7.025258        0.2677
GPMin:    4 10:50:07       -7.107733        0.1346
GPMin:    5 10:50:13       -7.122801        0.0715
GPMin:    6 10:50:18       -7.125327        0.0540
GPMin:    7 10:50:24       -7.133586        0.0387
GPMin:    8 10:50:29       -7.136892        0.0372
GPMin:    9 10:50:33       -7.138418        0.0378
GPMin:   10 10:50:39       -7.140390        0.0232
GPMin:   11 10:50:43       -7.140811        0.0199
       Step     Time          Energy         fmax
GPMin:    0 10:50:55       -4.405827        1.4646
GPMin:    1 10:51:03       -5.546354        0.8039
GPMin:    2 10:51:11       -6.055378        0.4647
GPMin:    3 10:51:18       -6.283175        0.2955
GPMin:    4 10:51:24       -6.356382        0.2313
GPMin:    5 10:51:32       -6.453318        0.2084
GPMin:    6 10:51:38       -6.477317        0.1594
GPMin:    7 10:51:45       -6.519111        0.2501
GPMin:    8 10:51:53       -6.522516        0.2768
GPMin:    9 10:51:59       -6.540051        0.2783
GPMin:   10 10:52:04       -6.593358        0.2614
GPMin:   11 10:52:10       -6.693485        0.2252
GPMin:   12 10:52:16       -6.797836        0.2267
GPMin:   13 10:52:22       -6.896555        0.2282
GPMin:   14 10:52:27       -6.981792        0.2174
GPMin:   15 10:52:33       -7.049712        0.1851
GPMin:   16 10:52:38       -7.103546        0.1349
GPMin:   17 10:52:43       -7.145546        0.1305
GPMin:   18 10:52:49       -7.177259        0.1150
GPMin:   19 10:52:54       -7.200959        0.0883
GPMin:   20 10:52:59       -7.216152        0.0605
GPMin:   21 10:53:04       -7.224982        0.0498
GPMin:   22 10:53:10       -7.230970        0.0520
GPMin:   23 10:53:14       -7.234007        0.0435
GPMin:   24 10:53:19       -7.237788        0.0319
GPMin:   25 10:53:23       -7.238413        0.0284
GPMin:   26 10:53:28       -7.239953        0.0206
GPMin:   27 10:53:32       -7.240222        0.0197
       Step     Time          Energy         fmax
GPMin:    0 10:53:44       -4.424560        1.4662
GPMin:    1 10:53:52       -5.566834        0.8070
GPMin:    2 10:53:59       -6.077761        0.4707
GPMin:    3 10:54:06       -6.306390        0.3031
GPMin:    4 10:54:12       -6.380878        0.2388
GPMin:    5 10:54:20       -6.486526        0.2146
GPMin:    6 10:54:26       -6.505602        0.1686
GPMin:    7 10:54:34       -6.557310        0.2453
GPMin:    8 10:54:41       -6.568051        0.2707
GPMin:    9 10:54:47       -6.588328        0.2710
GPMin:   10 10:54:53       -6.640871        0.2549
GPMin:   11 10:54:58       -6.742434        0.2277
GPMin:   12 10:55:04       -6.852333        0.2311
GPMin:   13 10:55:09       -6.954188        0.2264
GPMin:   14 10:55:14       -7.037536        0.1998
GPMin:   15 10:55:19       -7.096598        0.1567
GPMin:   16 10:55:24       -7.136397        0.1301
GPMin:   17 10:55:29       -7.168094        0.1328
GPMin:   18 10:55:34       -7.193875        0.1134
GPMin:   19 10:55:39       -7.213437        0.0799
GPMin:   20 10:55:44       -7.224943        0.0486
GPMin:   21 10:55:50       -7.231240        0.0445
GPMin:   22 10:55:55       -7.234252        0.0399
GPMin:   23 10:56:00       -7.236181        0.0277
GPMin:   24 10:56:05       -7.237126        0.0235
GPMin:   25 10:56:11       -7.238351        0.0211
GPMin:   26 10:56:15       -7.238626        0.0161
       Step     Time          Energy         fmax
GPMin:    0 10:56:26       -4.496230        1.5061
GPMin:    1 10:56:34       -5.418274        0.7576
GPMin:    2 10:56:42       -5.822112        0.4156
GPMin:    3 10:56:49       -6.016979        0.2585
GPMin:    4 10:56:56       -6.097340        0.1533
GPMin:    5 10:57:03       -6.123840        0.1179
GPMin:    6 10:57:11       -6.155170        0.1578
GPMin:    7 10:57:17       -6.163753        0.1513
GPMin:    8 10:57:24       -6.196886        0.1461
GPMin:    9 10:57:41       -6.218450        0.1538
GPMin:   10 10:57:48       -6.294250        0.1870
GPMin:   11 10:57:54       -6.315053        0.1921
GPMin:   12 10:58:00       -6.366540        0.2111
GPMin:   13 10:58:06       -6.394479        0.2055
GPMin:   14 10:58:12       -6.461468        0.2010
GPMin:   15 10:58:17       -6.488690        0.2013
GPMin:   16 10:58:24       -6.665025        0.1647
GPMin:   17 10:58:31       -6.687080        0.2057
GPMin:   18 10:58:37       -6.697189        0.1815
GPMin:   19 10:58:43       -6.737392        0.1247
GPMin:   20 10:58:49       -6.757813        0.1135
GPMin:   21 10:58:54       -6.779143        0.1370
GPMin:   22 10:58:59       -6.804698        0.1245
GPMin:   23 10:59:05       -6.834313        0.1109
GPMin:   24 10:59:11       -6.865883        0.1197
GPMin:   25 10:59:16       -6.897745        0.1396
GPMin:   26 10:59:21       -6.935319        0.1523
GPMin:   27 10:59:27       -6.977611        0.1575
GPMin:   28 10:59:32       -7.024216        0.1528
GPMin:   29 10:59:38       -7.070632        0.1454
GPMin:   30 10:59:44       -7.112846        0.1436
GPMin:   31 10:59:49       -7.147860        0.1368
GPMin:   32 10:59:55       -7.174272        0.1238
GPMin:   33 11:00:01       -7.195368        0.1058
GPMin:   34 11:00:07       -7.214791        0.1172
GPMin:   35 11:00:13       -7.233170        0.1025
GPMin:   36 11:00:18       -7.247802        0.0710
GPMin:   37 11:00:23       -7.258017        0.0498
GPMin:   38 11:00:28       -7.265798        0.0618
GPMin:   39 11:00:33       -7.272029        0.0577
GPMin:   40 11:00:38       -7.276137        0.0446
GPMin:   41 11:00:44       -7.279079        0.0317
GPMin:   42 11:00:49       -7.279819        0.0271
GPMin:   43 11:00:54       -7.280569        0.0180
       Step     Time          Energy         fmax
GPMin:    0 11:01:05       -5.136970        0.9822
GPMin:    1 11:01:12       -5.817670        0.5355
GPMin:    2 11:01:19       -6.095963        0.2930
GPMin:    3 11:01:25       -6.219222        0.1496
GPMin:    4 11:01:32       -6.265265        0.0697
GPMin:    5 11:01:39       -6.276735        0.0838
GPMin:    6 11:01:46       -6.277351        0.1508
GPMin:    7 11:01:53       -6.292407        0.1380
GPMin:    8 11:02:00       -6.314010        0.1269
GPMin:    9 11:02:06       -6.330228        0.0993
GPMin:   10 11:02:13       -6.339891        0.0632
GPMin:   11 11:02:19       -6.348985        0.0731
GPMin:   12 11:02:25       -6.357671        0.0541
GPMin:   13 11:02:30       -6.363301        0.0297
GPMin:   14 11:02:35       -6.366959        0.0350
GPMin:   15 11:02:41       -6.373756        0.0446
GPMin:   16 11:02:47       -6.378491        0.0524
GPMin:   17 11:02:53       -6.388521        0.0483
GPMin:   18 11:02:59       -6.394617        0.0625
GPMin:   19 11:03:04       -6.406070        0.0528
GPMin:   20 11:03:10       -6.419344        0.0568
GPMin:   21 11:03:15       -6.430672        0.0582
GPMin:   22 11:03:21       -6.445456        0.0630
GPMin:   23 11:03:27       -6.460222        0.0661
GPMin:   24 11:03:32       -6.480431        0.0623
GPMin:   25 11:03:38       -6.500045        0.0637
GPMin:   26 11:03:43       -6.519443        0.0617
GPMin:   27 11:03:49       -6.535781        0.0599
GPMin:   28 11:03:54       -6.551058        0.0492
GPMin:   29 11:03:59       -6.560432        0.0425
GPMin:   30 11:04:04       -6.571210        0.0383
GPMin:   31 11:04:09       -6.575937        0.0326
GPMin:   32 11:04:14       -6.583882        0.0284
GPMin:   33 11:04:19       -6.586526        0.0342
GPMin:   34 11:04:24       -6.596500        0.0427
GPMin:   35 11:04:30       -6.601100        0.0506
GPMin:   36 11:04:34       -6.606351        0.0508
GPMin:   37 11:04:39       -6.614833        0.0407
GPMin:   38 11:04:44       -6.619857        0.0284
GPMin:   39 11:04:49       -6.625497        0.0404
GPMin:   40 11:04:54       -6.630320        0.0372
GPMin:   41 11:04:59       -6.634694        0.0327
GPMin:   42 11:05:04       -6.639642        0.0328
GPMin:   43 11:05:09       -6.644460        0.0319
GPMin:   44 11:05:14       -6.649385        0.0391
GPMin:   45 11:05:19       -6.656723        0.0370
GPMin:   46 11:05:24       -6.661826        0.0382
GPMin:   47 11:05:30       -6.671685        0.0397
GPMin:   48 11:05:35       -6.677905        0.0405
GPMin:   49 11:05:40       -6.689108        0.0449
GPMin:   50 11:05:45       -6.698504        0.0619
GPMin:   51 11:05:50       -6.709292        0.0550
GPMin:   52 11:05:56       -6.719221        0.0487
GPMin:   53 11:06:02       -6.728840        0.0514
GPMin:   54 11:06:07       -6.737408        0.0492
GPMin:   55 11:06:13       -6.746216        0.0479
GPMin:   56 11:06:18       -6.752089        0.0388
GPMin:   57 11:06:24       -6.759790        0.0379
GPMin:   58 11:06:29       -6.764033        0.0441
GPMin:   59 11:06:34       -6.770642        0.0453
GPMin:   60 11:06:39       -6.773832        0.0479
GPMin:   61 11:06:45       -6.781716        0.0448
GPMin:   62 11:06:50       -6.785473        0.0449
GPMin:   63 11:06:56       -6.791429        0.0490
GPMin:   64 11:07:01       -6.795798        0.0275
GPMin:   65 11:07:06       -6.798873        0.0366
GPMin:   66 11:07:11       -6.802983        0.0415
GPMin:   67 11:07:17       -6.807102        0.0330
GPMin:   68 11:07:22       -6.810684        0.0331
GPMin:   69 11:07:28       -6.815493        0.0344
GPMin:   70 11:07:34       -6.818633        0.0338
GPMin:   71 11:07:40       -6.824041        0.0400
GPMin:   72 11:07:45       -6.827375        0.0435
GPMin:   73 11:07:51       -6.833977        0.0469
GPMin:   74 11:07:57       -6.838337        0.0472
GPMin:   75 11:08:02       -6.847307        0.0420
GPMin:   76 11:08:08       -6.854427        0.0454
GPMin:   77 11:08:14       -6.863350        0.0514
GPMin:   78 11:08:19       -6.872988        0.0602
GPMin:   79 11:08:24       -6.885770        0.0689
GPMin:   80 11:08:30       -6.898536        0.0762
GPMin:   81 11:08:36       -6.914557        0.0851
GPMin:   82 11:08:43       -6.936205        0.0955
GPMin:   83 11:08:49       -6.964165        0.1096
GPMin:   84 11:08:55       -6.993667        0.1174
GPMin:   85 11:09:02       -7.025314        0.1111
GPMin:   86 11:09:08       -7.049176        0.0806
GPMin:   87 11:09:15       -7.059509        0.0429
GPMin:   88 11:09:21       -7.061644        0.0378
GPMin:   89 11:09:27       -7.065244        0.0427
GPMin:   90 11:09:34       -7.068419        0.0411
GPMin:   91 11:09:39       -7.070813        0.0384
GPMin:   92 11:09:46       -7.074733        0.0359
GPMin:   93 11:09:51       -7.075619        0.0357
GPMin:   94 11:09:58       -7.077864        0.0348
GPMin:   95 11:10:04       -7.079470        0.0326
GPMin:   96 11:10:10       -7.081998        0.0300
GPMin:   97 11:10:16       -7.083283        0.0364
GPMin:   98 11:10:23       -7.088961        0.0441
GPMin:   99 11:10:28       -7.092585        0.0424
GPMin:  100 11:10:36       -7.098005        0.0377
       Step     Time          Energy         fmax
GPMin:    0 11:10:47       -5.304375        1.4180
GPMin:    1 11:10:55       -6.281435        0.6978
GPMin:    2 11:11:01       -6.688046        0.3685
GPMin:    3 11:11:06       -6.860312        0.2096
GPMin:    4 11:11:12       -6.913128        0.0929
GPMin:    5 11:11:18       -6.922415        0.0843
GPMin:    6 11:11:23       -6.927823        0.0745
GPMin:    7 11:11:28       -6.940759        0.0476
GPMin:    8 11:11:34       -6.947293        0.0586
GPMin:    9 11:11:39       -6.954838        0.0631
GPMin:   10 11:11:44       -6.961503        0.0429
GPMin:   11 11:11:50       -6.966939        0.0298
GPMin:   12 11:11:56       -6.969854        0.0248
GPMin:   13 11:12:02       -6.974023        0.0320
GPMin:   14 11:12:07       -6.976758        0.0314
GPMin:   15 11:12:14       -6.981127        0.0322
GPMin:   16 11:12:19       -6.983312        0.0325
GPMin:   17 11:12:25       -6.988307        0.0372
GPMin:   18 11:12:31       -6.991078        0.0360
GPMin:   19 11:12:37       -6.996151        0.0461
GPMin:   20 11:12:43       -7.000475        0.0458
GPMin:   21 11:12:49       -7.007747        0.0343
GPMin:   22 11:12:55       -7.013728        0.0384
GPMin:   23 11:13:01       -7.021727        0.0417
GPMin:   24 11:13:06       -7.028971        0.0504
GPMin:   25 11:13:13       -7.038063        0.0515
GPMin:   26 11:13:19       -7.047787        0.0538
GPMin:   27 11:13:25       -7.059751        0.0606
GPMin:   28 11:13:31       -7.072401        0.0507
GPMin:   29 11:13:38       -7.084627        0.0539
GPMin:   30 11:13:45       -7.096487        0.0618
GPMin:   31 11:13:50       -7.108784        0.0561
GPMin:   32 11:13:56       -7.119816        0.0433
GPMin:   33 11:14:02       -7.128811        0.0496
GPMin:   34 11:14:07       -7.135649        0.0475
GPMin:   35 11:14:13       -7.139510        0.0290
GPMin:   36 11:14:18       -7.141254        0.0294
GPMin:   37 11:14:24       -7.143240        0.0433
GPMin:   38 11:14:29       -7.144230        0.0326
GPMin:   39 11:14:35       -7.145460        0.0305
GPMin:   40 11:14:40       -7.147839        0.0327
GPMin:   41 11:14:48       -7.149840        0.0319
GPMin:   42 11:14:53       -7.152486        0.0360
GPMin:   43 11:14:59       -7.159661        0.0464
GPMin:   44 11:15:05       -7.167774        0.0511
GPMin:   45 11:15:11       -7.180185        0.0591
GPMin:   46 11:15:16       -7.197761        0.0702
GPMin:   47 11:15:22       -7.217419        0.0766
GPMin:   48 11:15:28       -7.239011        0.0731
GPMin:   49 11:15:34       -7.255420        0.0580
GPMin:   50 11:15:39       -7.266833        0.0407
GPMin:   51 11:15:45       -7.271732        0.0356
GPMin:   52 11:15:51       -7.274137        0.0368
GPMin:   53 11:15:57       -7.275851        0.0275
GPMin:   54 11:16:03       -7.276721        0.0285
GPMin:   55 11:16:09       -7.278086        0.0256
GPMin:   56 11:16:14       -7.278870        0.0206
GPMin:   57 11:16:20       -7.279714        0.0177
       Step     Time          Energy         fmax
GPMin:    0 11:16:31       -5.124565        1.6576
GPMin:    1 11:16:38       -6.282038        0.8837
GPMin:    2 11:16:46       -6.792638        0.4883
GPMin:    3 11:16:53       -7.026519        0.2667
GPMin:    4 11:17:00       -7.108387        0.1328
GPMin:    5 11:17:07       -7.122820        0.0706
GPMin:    6 11:17:13       -7.125346        0.0538
GPMin:    7 11:17:19       -7.133836        0.0390
GPMin:    8 11:17:24       -7.137158        0.0385
GPMin:    9 11:17:29       -7.138680        0.0380
GPMin:   10 11:17:35       -7.140597        0.0233
GPMin:   11 11:17:39       -7.140967        0.0207
GPMin:   12 11:17:44       -7.141159        0.0156
       Step     Time          Energy         fmax
GPMin:    0 11:17:54       -5.117415        1.6590
GPMin:    1 11:18:03       -6.277805        0.8848
GPMin:    2 11:18:10       -6.790450        0.4893
GPMin:    3 11:18:17       -7.025217        0.2680
GPMin:    4 11:18:24       -7.107551        0.1359
GPMin:    5 11:18:31       -7.122615        0.0718
GPMin:    6 11:18:37       -7.125126        0.0541
GPMin:    7 11:18:43       -7.133400        0.0398
GPMin:    8 11:18:48       -7.136932        0.0385
GPMin:    9 11:18:54       -7.138528        0.0391
GPMin:   10 11:19:00       -7.140654        0.0228
GPMin:   11 11:19:04       -7.141042        0.0201
GPMin:   12 11:19:09       -7.141233        0.0156
       Step     Time          Energy         fmax
GPMin:    0 11:19:19       -4.612302        1.4364
GPMin:    1 11:19:26       -5.757985        0.7997
GPMin:    2 11:19:33       -6.270419        0.4609
GPMin:    3 11:19:39       -6.503757        0.2667
GPMin:    4 11:19:45       -6.580350        0.1851
GPMin:    5 11:19:51       -6.630058        0.1401
GPMin:    6 11:19:56       -6.638754        0.1075
GPMin:    7 11:20:01       -6.643208        0.1066
GPMin:    8 11:20:06       -6.677975        0.1026
GPMin:    9 11:20:29       -6.687756        0.1202
GPMin:   10 11:20:36       -6.704248        0.1731
GPMin:   11 11:20:43       -6.794531        0.1220
GPMin:   12 11:20:48       -6.799503        0.1138
GPMin:   13 11:20:54       -6.816872        0.0732
GPMin:   14 11:21:00       -6.824935        0.0409
GPMin:   15 11:21:06       -6.830781        0.0534
GPMin:   16 11:21:11       -6.832482        0.0528
GPMin:   17 11:21:17       -6.843734        0.0534
GPMin:   18 11:21:21       -6.844378        0.0485
GPMin:   19 11:21:27       -6.846308        0.0386
GPMin:   20 11:21:34       -6.850566        0.0373
GPMin:   21 11:21:39       -6.852561        0.0313
GPMin:   22 11:21:44       -6.855579        0.0349
GPMin:   23 11:21:51       -6.859885        0.0414
GPMin:   24 11:21:57       -6.868243        0.0500
GPMin:   25 11:22:01       -6.880518        0.0590
GPMin:   26 11:22:06       -6.902478        0.0737
GPMin:   27 11:22:12       -6.935644        0.0959
GPMin:   28 11:22:18       -6.975475        0.1074
GPMin:   29 11:22:24       -7.020965        0.1078
GPMin:   30 11:22:30       -7.057418        0.0911
GPMin:   31 11:22:35       -7.084824        0.0685
GPMin:   32 11:22:40       -7.098249        0.0558
GPMin:   33 11:22:47       -7.104645        0.0487
GPMin:   34 11:22:53       -7.109801        0.0494
GPMin:   35 11:22:58       -7.111646        0.0391
GPMin:   36 11:23:03       -7.115715        0.0527
GPMin:   37 11:23:09       -7.117656        0.0525
GPMin:   38 11:23:14       -7.126273        0.0467
