      Step     Time          Energy         fmax
BFGS:   29 10:24:35       -7.087524        1.5155
BFGS:   30 10:24:35       -7.242887        1.7375
BFGS:   31 10:24:35       -7.431571        2.0559
BFGS:   32 10:24:35       -7.742765        1.6886
BFGS:   33 10:24:35       -7.902798        1.3842
BFGS:   34 10:24:35       -7.954872        1.4208
BFGS:   35 10:24:35       -8.066092        1.0696
BFGS:   36 10:24:35       -8.174235        0.6472
BFGS:   37 10:24:35       -8.241161        1.2528
BFGS:   38 10:24:35       -8.296175        0.4335
BFGS:   39 10:24:35       -8.312069        0.4177
BFGS:   40 10:24:35       -8.334557        0.3505
BFGS:   41 10:24:35       -8.347091        0.3104
BFGS:   42 10:24:35       -8.358490        0.3579
BFGS:   43 10:24:35       -8.371402        0.4166
BFGS:   44 10:24:35       -8.388515        0.4582
BFGS:   45 10:24:35       -8.406322        0.3802
BFGS:   46 10:24:35       -8.421049        0.2705
BFGS:   47 10:24:35       -8.426735        0.2125
BFGS:   48 10:24:35       -8.430679        0.2127
BFGS:   49 10:24:35       -8.439152        0.2655
BFGS:   50 10:24:35       -8.449644        0.2587
BFGS:   51 10:24:35       -8.460629        0.3720
BFGS:   52 10:24:35       -8.474367        0.4567
BFGS:   53 10:24:35       -8.499948        0.7337
BFGS:   54 10:24:35       -8.534646        1.0755
BFGS:   55 10:24:35       -8.587919        1.0547
BFGS:   56 10:24:35       -8.683495        0.8745
BFGS:   57 10:24:35       -8.673525        0.7837
BFGS:   58 10:24:35       -8.760030        0.3635
BFGS:   59 10:24:35       -8.774941        0.5216
BFGS:   60 10:24:35       -8.801233        0.5605
BFGS:   61 10:24:35       -8.863943        0.9928
BFGS:   62 10:24:35       -8.888440        1.1262
BFGS:   63 10:24:35       -8.955550        0.6828
BFGS:   64 10:24:35       -9.004074        0.4120
BFGS:   65 10:24:35       -9.056947        0.4556
BFGS:   66 10:24:35       -9.064577        0.2763
BFGS:   67 10:24:35       -9.072603        0.2682
BFGS:   68 10:24:35       -9.085323        0.2106
BFGS:   69 10:24:35       -9.091433        0.1483
BFGS:   70 10:24:35       -9.094797        0.0847
BFGS:   71 10:24:35       -9.095512        0.0757
BFGS:   72 10:24:35       -9.095975        0.0656
BFGS:   73 10:24:35       -9.096388        0.0443
      Step     Time          Energy         fmax
BFGS:    0 10:24:35       19.184178       41.0359
BFGS:    1 10:24:35        0.242068       22.1871
BFGS:    2 10:24:35       -3.308975       11.6625
BFGS:    3 10:24:35       -5.712412        3.6206
BFGS:    4 10:24:35       -6.305900        2.2403
BFGS:    5 10:24:35       -6.721509        0.9408
BFGS:    6 10:24:35       -6.816356        0.5092
BFGS:    7 10:24:35       -6.855628        0.5641
BFGS:    8 10:24:35       -6.891880        0.5800
BFGS:    9 10:24:35       -6.947145        0.5929
BFGS:   10 10:24:35       -6.996710        0.6312
BFGS:   11 10:24:35       -7.033970        0.5940
BFGS:   12 10:24:35       -7.061855        0.4938
BFGS:   13 10:24:35       -7.078830        0.4516
BFGS:   14 10:24:35       -7.154589        0.4182
BFGS:   15 10:24:35       -7.195119        0.5462
BFGS:   16 10:24:35       -7.235904        0.6308
BFGS:   17 10:24:35       -7.293692        0.7541
BFGS:   18 10:24:35       -7.404861        1.0866
BFGS:   19 10:24:35       -7.481570        1.4719
BFGS:   20 10:24:35       -7.559973        1.1320
BFGS:   21 10:24:35       -7.689921        0.7697
BFGS:   22 10:24:35       -7.743577        0.7952
BFGS:   23 10:24:35       -7.813282        0.9939
BFGS:   24 10:24:35       -7.843053        1.5722
BFGS:   25 10:24:35       -7.800502        1.5506
BFGS:   26 10:24:35       -7.922439        0.4141
BFGS:   27 10:24:35       -7.975934        0.3281
BFGS:   28 10:24:35       -7.990479        0.5152
BFGS:   29 10:24:35       -8.004379        0.4487
BFGS:   30 10:24:35       -8.034780        0.2978
BFGS:   31 10:24:35       -8.045696        0.2896
BFGS:   32 10:24:35       -8.061569        0.3399
BFGS:   33 10:24:35       -8.074360        0.3076
BFGS:   34 10:24:35       -8.086481        0.3079
BFGS:   35 10:24:35       -8.097624        0.3202
BFGS:   36 10:24:35       -8.108502        0.3069
BFGS:   37 10:24:35       -8.118587        0.2746
BFGS:   38 10:24:35       -8.127521        0.2147
BFGS:   39 10:24:35       -8.133486        0.2184
BFGS:   40 10:24:35       -8.139470        0.1866
BFGS:   41 10:24:35       -8.145603        0.2530
BFGS:   42 10:24:35       -8.151161        0.2736
BFGS:   43 10:24:35       -8.157898        0.2687
BFGS:   44 10:24:35       -8.172105        0.4645
BFGS:   45 10:24:35       -8.222544        1.0511
BFGS:   46 10:24:35       -8.265110        1.7840
BFGS:   47 10:24:35       -8.307128        1.6006
BFGS:   48 10:24:35       -8.346525        1.0932
BFGS:   49 10:24:35       -8.411988        0.7547
BFGS:   50 10:24:35       -8.450723        0.4655
BFGS:   51 10:24:35       -8.476427        0.3411
BFGS:   52 10:24:35       -8.489953        0.3809
BFGS:   53 10:24:35       -8.506559        0.4680
BFGS:   54 10:24:35       -8.534550        0.6706
BFGS:   55 10:24:35       -8.575776        0.7714
BFGS:   56 10:24:35       -8.625166        0.9745
BFGS:   57 10:24:35       -8.634386        1.0180
BFGS:   58 10:24:35       -8.688373        0.8424
BFGS:   59 10:24:35       -8.740039        0.7117
BFGS:   60 10:24:35       -8.815927        0.4299
BFGS:   61 10:24:35       -8.842126        0.3960
BFGS:   62 10:24:35       -8.862504        0.2992
BFGS:   63 10:24:35       -8.873721        0.2405
BFGS:   64 10:24:35       -8.881948        0.2880
BFGS:   65 10:24:35       -8.893210        0.3142
BFGS:   66 10:24:35       -8.903416        0.2775
BFGS:   67 10:24:35       -8.912199        0.1735
BFGS:   68 10:24:35       -8.915871        0.1054
BFGS:   69 10:24:35       -8.917216        0.1055
BFGS:   70 10:24:35       -8.918829        0.1098
BFGS:   71 10:24:35       -8.920632        0.1124
BFGS:   72 10:24:35       -8.922562        0.1125
BFGS:   73 10:24:35       -8.924381        0.1563
BFGS:   74 10:24:35       -8.926646        0.2288
BFGS:   75 10:24:35       -8.932871        0.3945
BFGS:   76 10:24:35       -8.943151        0.9064
BFGS:   77 10:24:35       -8.951212        0.6295
BFGS:   78 10:24:35       -8.971597        0.6133
BFGS:   79 10:24:35       -8.846864        1.9281
BFGS:   80 10:24:35       -9.000605        0.3992
BFGS:   81 10:24:35       -9.012626        0.2959
BFGS:   82 10:24:35       -9.032556        0.2602
BFGS:   83 10:24:35       -9.043958        0.3202
BFGS:   84 10:24:35       -9.053261        0.2222
BFGS:   85 10:24:35       -9.064222        0.1737
BFGS:   86 10:24:35       -9.067601        0.1191
BFGS:   87 10:24:35       -9.069915        0.0808
BFGS:   88 10:24:35       -9.070324        0.0466
      Step     Time          Energy         fmax
BFGS:    0 10:24:35       17.035563       39.0909
BFGS:    1 10:24:35       -0.024201       12.7896
BFGS:    2 10:24:35       -3.942462        6.7200
BFGS:    3 10:24:35       -5.761134        3.3416
BFGS:    4 10:24:35       -6.321241        1.6914
BFGS:    5 10:24:35       -6.540970        0.7613
BFGS:    6 10:24:35       -6.624547        0.7615
BFGS:    7 10:24:35       -6.697794        0.8197
BFGS:    8 10:24:35       -6.811105        0.9000
BFGS:    9 10:24:35       -6.932269        1.1285
BFGS:   10 10:24:35       -7.050191        1.1973
BFGS:   11 10:24:35       -7.147535        2.7358
BFGS:   12 10:24:35       -7.323783        0.8088
BFGS:   13 10:24:35       -7.373106        0.6934
BFGS:   14 10:24:35       -7.428791        0.5961
BFGS:   15 10:24:35       -7.452691        0.5968
BFGS:   16 10:24:35       -7.483029        0.4062
BFGS:   17 10:24:35       -7.493468        0.3891
BFGS:   18 10:24:35       -7.505658        0.3536
BFGS:   19 10:24:35       -7.518712        0.2930
BFGS:   20 10:24:35       -7.526725        0.3385
BFGS:   21 10:24:35       -7.540693        0.3949
BFGS:   22 10:24:35       -7.572200        0.5945
BFGS:   23 10:24:35       -7.581514        1.2639
BFGS:   24 10:24:35       -7.635681        0.5602
BFGS:   25 10:24:35       -7.664936        0.4877
BFGS:   26 10:24:35       -7.682779        0.6357
BFGS:   27 10:24:35       -7.712398        0.3309
BFGS:   28 10:24:35       -7.723320        0.2966
BFGS:   29 10:24:35       -7.776591        0.4331
BFGS:   30 10:24:35       -7.794195        0.4871
BFGS:   31 10:24:35       -7.815056        0.4647
BFGS:   32 10:24:35       -7.836152        0.5164
BFGS:   33 10:24:35       -7.883847        0.5152
BFGS:   34 10:24:35       -7.911731        0.3872
BFGS:   35 10:24:35       -7.936636        0.4501
BFGS:   36 10:24:35       -7.964793        0.5708
BFGS:   37 10:24:35       -8.020089        0.7797
BFGS:   38 10:24:35       -8.000630        0.9990
BFGS:   39 10:24:35       -8.093200        0.7297
BFGS:   40 10:24:35       -8.127019        0.6479
BFGS:   41 10:24:35       -8.213513        0.6452
BFGS:   42 10:24:35       -8.253575        0.7260
BFGS:   43 10:24:35       -8.293042        0.7865
BFGS:   44 10:24:35       -8.369766        0.6754
BFGS:   45 10:24:35       -8.468578        0.9825
BFGS:   46 10:24:35       -8.502087        0.5606
BFGS:   47 10:24:35       -8.514494        0.5208
BFGS:   48 10:24:35       -8.540822        0.5633
BFGS:   49 10:24:35       -8.555321        0.5076
BFGS:   50 10:24:35       -8.574180        0.4895
BFGS:   51 10:24:35       -8.578506        0.4797
BFGS:   52 10:24:35       -8.590298        0.4197
BFGS:   53 10:24:35       -8.598979        0.3569
BFGS:   54 10:24:35       -8.605035        0.3813
BFGS:   55 10:24:35       -8.607963        0.4051
BFGS:   56 10:24:35       -8.610907        0.4251
BFGS:   57 10:24:35       -8.615900        0.4296
BFGS:   58 10:24:35       -8.624002        0.3966
BFGS:   59 10:24:35       -8.633648        0.3759
BFGS:   60 10:24:35       -8.642632        0.3839
BFGS:   61 10:24:35       -8.649964        0.3358
BFGS:   62 10:24:35       -8.660548        0.3027
BFGS:   63 10:24:35       -8.680625        0.3554
BFGS:   64 10:24:35       -8.705926        0.4887
BFGS:   65 10:24:35       -8.730733        0.5287
BFGS:   66 10:24:35       -8.747253        0.4830
BFGS:   67 10:24:35       -8.766595        0.4663
BFGS:   68 10:24:35       -8.808323        0.7669
BFGS:   69 10:24:35       -8.814294        1.0409
BFGS:   70 10:24:35       -8.842672        0.9764
BFGS:   71 10:24:35       -8.871514        0.7612
BFGS:   72 10:24:35       -8.916609        0.6786
BFGS:   73 10:24:35       -8.890303        1.3230
BFGS:   74 10:24:35       -8.957343        0.6820
BFGS:   75 10:24:35       -8.966152        0.6756
BFGS:   76 10:24:35       -8.979313        0.7531
BFGS:   77 10:24:35       -8.989223        0.7108
BFGS:   78 10:24:35       -9.006318        0.6512
BFGS:   79 10:24:35       -9.027024        0.6063
BFGS:   80 10:24:35       -9.035969        0.5680
BFGS:   81 10:24:35       -9.048134        0.4938
BFGS:   82 10:24:35       -9.055093        0.3950
BFGS:   83 10:24:35       -9.068578        0.2062
BFGS:   84 10:24:35       -9.074547        0.1326
BFGS:   85 10:24:35       -9.076705        0.1469
BFGS:   86 10:24:35       -9.078665        0.1490
BFGS:   87 10:24:35       -9.081601        0.1396
BFGS:   88 10:24:35       -9.085217        0.1392
BFGS:   89 10:24:35       -9.088491        0.1346
BFGS:   90 10:24:35       -9.090725        0.1435
BFGS:   91 10:24:35       -9.092521        0.1284
BFGS:   92 10:24:35       -9.094532        0.0922
BFGS:   93 10:24:35       -9.096205        0.0720
BFGS:   94 10:24:35       -9.096910        0.0332
      Step     Time          Energy         fmax
BFGS:    0 10:24:35       17.945361       28.2029
BFGS:    1 10:24:35        1.376783       12.0566
BFGS:    2 10:24:35       -2.083581        6.5856
BFGS:    3 10:24:35       -3.654700        2.2851
BFGS:    4 10:24:35       -4.159428        1.2862
BFGS:    5 10:24:35       -4.380350        0.5616
BFGS:    6 10:24:35       -4.428834        0.4051
BFGS:    7 10:24:35       -4.446718        0.4477
BFGS:    8 10:24:35       -4.468156        0.4763
BFGS:    9 10:24:35       -4.514661        0.4812
BFGS:   10 10:24:35       -4.592736        0.6419
BFGS:   11 10:24:35       -4.625947        0.6920
BFGS:   12 10:24:35       -4.693462        0.6772
BFGS:   13 10:24:35       -4.756349        0.6220
BFGS:   14 10:24:35       -4.816924        0.6631
BFGS:   15 10:24:35       -5.072977        1.3302
BFGS:   16 10:24:35       -5.308640        2.4391
BFGS:   17 10:24:35       -5.389264        2.7284
BFGS:   18 10:24:35       -5.554448        0.9331
BFGS:   19 10:24:35       -5.625678        0.9772
BFGS:   20 10:24:35       -5.749516        2.0417
BFGS:   21 10:24:35       -5.873195        1.2679
BFGS:   22 10:24:35       -6.074621        0.9625
BFGS:   23 10:24:35       -6.179001        0.9750
BFGS:   24 10:24:35       -6.282436        1.2958
BFGS:   25 10:24:35       -6.410354        1.1292
BFGS:   26 10:24:35       -6.530018        1.0840
BFGS:   27 10:24:35       -6.632785        1.5152
BFGS:   28 10:24:35       -6.705088        1.0153
BFGS:   29 10:24:35       -6.752157        0.8721
BFGS:   30 10:24:35       -6.740040        2.4889
BFGS:   31 10:24:35       -6.865165        0.4659
BFGS:   32 10:24:35       -6.901766        0.4482
BFGS:   33 10:24:35       -6.935216        0.8489
BFGS:   34 10:24:35       -6.963789        0.7995
BFGS:   35 10:24:35       -7.227909        0.6858
BFGS:   36 10:24:35       -7.266996        1.6140
BFGS:   37 10:24:35       -7.389788        0.8612
BFGS:   38 10:24:35       -7.434939        0.9265
BFGS:   39 10:24:35       -7.526602        1.0054
BFGS:   40 10:24:35       -7.577362        0.8650
BFGS:   41 10:24:35       -7.656751        0.6026
BFGS:   42 10:24:35       -7.689120        0.4475
BFGS:   43 10:24:35       -7.709518        0.3598
BFGS:   44 10:24:35       -7.724573        0.3455
BFGS:   45 10:24:35       -7.740874        0.4336
BFGS:   46 10:24:35       -7.764296        0.5631
BFGS:   47 10:24:35       -7.786952        0.6070
BFGS:   48 10:24:35       -7.818573        0.5481
BFGS:   49 10:24:35       -7.847002        0.6629
BFGS:   50 10:24:35       -7.887216        0.7257
BFGS:   51 10:24:35       -7.948202        0.9081
BFGS:   52 10:24:35       -8.005705        0.6386
BFGS:   53 10:24:35       -8.071154        0.4997
BFGS:   54 10:24:35       -8.100441        0.8421
BFGS:   55 10:24:35       -8.117626        0.5360
BFGS:   56 10:24:35       -8.136805        0.4034
BFGS:   57 10:24:35       -8.153164        0.4128
BFGS:   58 10:24:35       -8.193636        0.6791
BFGS:   59 10:24:35       -8.239152        0.6213
BFGS:   60 10:24:35       -8.294061        0.5807
BFGS:   61 10:24:35       -8.334469        0.5766
BFGS:   62 10:24:35       -8.367038        0.5408
BFGS:   63 10:24:35       -8.391750        0.5042
BFGS:   64 10:24:35       -8.423627        0.4296
BFGS:   65 10:24:35       -8.470636        0.3705
BFGS:   66 10:24:35       -8.484753        1.0795
BFGS:   67 10:24:35       -8.526809        0.3832
BFGS:   68 10:24:35       -8.541208        0.2993
BFGS:   69 10:24:35       -8.572785        0.5406
BFGS:   70 10:24:35       -8.596598        0.4780
BFGS:   71 10:24:35       -8.643659        0.7908
BFGS:   72 10:24:35       -8.673670        0.7063
BFGS:   73 10:24:35       -8.725789        0.5279
BFGS:   74 10:24:35       -8.769474        0.4519
BFGS:   75 10:24:35       -8.804852        0.4719
BFGS:   76 10:24:35       -8.818207        0.3937
BFGS:   77 10:24:35       -8.829928        0.3339
BFGS:   78 10:24:35       -8.842545        0.3163
BFGS:   79 10:24:35       -8.857871        0.2869
BFGS:   80 10:24:35       -8.873773        0.2657
BFGS:   81 10:24:35       -8.883771        0.2697
BFGS:   82 10:24:35       -8.890587        0.2372
BFGS:   83 10:24:35       -8.897369        0.1904
BFGS:   84 10:24:35       -8.905278        0.1891
BFGS:   85 10:24:35       -8.912461        0.1310
BFGS:   86 10:24:35       -8.916352        0.1115
BFGS:   87 10:24:35       -8.917622        0.1201
BFGS:   88 10:24:35       -8.919026        0.1280
BFGS:   89 10:24:35       -8.921998        0.1338
BFGS:   90 10:24:35       -8.927376        0.1418
BFGS:   91 10:24:35       -8.939436        0.1716
BFGS:   92 10:24:35       -8.964785        0.3938
BFGS:   93 10:24:35       -8.876612        0.6969
BFGS:   94 10:24:35       -8.970000        0.3128
BFGS:   95 10:24:35       -8.972695        0.3082
BFGS:   96 10:24:35       -8.977694        0.3203
BFGS:   97 10:24:35       -8.978446        0.2610
BFGS:   98 10:24:35       -8.979143        0.2586
BFGS:   99 10:24:35       -8.980891        0.2546
BFGS:  100 10:24:35       -8.982358        0.2576
BFGS:  101 10:24:35       -8.984569        0.2633
BFGS:  102 10:24:35       -8.987571        0.2632
BFGS:  103 10:24:35       -8.991367        0.2561
BFGS:  104 10:24:35       -8.995804        0.2445
BFGS:  105 10:24:35       -9.000890        0.2346
BFGS:  106 10:24:35       -9.006631        0.2380
BFGS:  107 10:24:35       -9.016321        0.3165
BFGS:  108 10:24:35       -9.029136        0.3750
BFGS:  109 10:24:36       -9.039144        0.3206
BFGS:  110 10:24:36       -9.050730        0.2295
BFGS:  111 10:24:36       -9.053381        0.2191
BFGS:  112 10:24:36       -9.060807        0.1736
BFGS:  113 10:24:36       -9.065307        0.1410
BFGS:  114 10:24:36       -9.068922        0.0887
BFGS:  115 10:24:36       -9.070192        0.0568
BFGS:  116 10:24:36       -9.070670        0.0405
      Step     Time          Energy         fmax
BFGS:    0 10:24:36       18.191842       32.7848
BFGS:    1 10:24:36        0.122509       10.5217
BFGS:    2 10:24:36       -2.681959        5.0604
BFGS:    3 10:24:36       -4.261285        2.6280
BFGS:    4 10:24:36       -4.859475        1.2821
BFGS:    5 10:24:36       -5.030327        0.6272
BFGS:    6 10:24:36       -5.069840        0.6383
BFGS:    7 10:24:36       -5.103209        0.7058
BFGS:    8 10:24:36       -5.207960        0.8657
BFGS:    9 10:24:36       -5.386363        1.0150
BFGS:   10 10:24:36       -5.461734        0.9772
BFGS:   11 10:24:36       -5.603960        1.3510
BFGS:   12 10:24:36       -5.656334        1.0850
BFGS:   13 10:24:36       -5.761712        0.6988
BFGS:   14 10:24:36       -5.819288        0.4427
BFGS:   15 10:24:36       -5.837582        0.6698
BFGS:   16 10:24:36       -5.862066        0.5657
BFGS:   17 10:24:36       -5.898942        0.4659
BFGS:   18 10:24:36       -5.946917        0.5781
BFGS:   19 10:24:36       -5.989783        0.5658
BFGS:   20 10:24:36       -6.048861        0.7541
BFGS:   21 10:24:36       -6.090390        1.0743
BFGS:   22 10:24:36       -6.148504        0.7433
BFGS:   23 10:24:36       -6.207081        0.7073
BFGS:   24 10:24:36       -6.316302        0.8777
BFGS:   25 10:24:36       -6.369560        0.8258
BFGS:   26 10:24:36       -6.401282        0.5119
BFGS:   27 10:24:36       -6.452102        0.5274
BFGS:   28 10:24:36       -6.485982        0.3802
BFGS:   29 10:24:36       -6.513280        0.3169
BFGS:   30 10:24:36       -6.530945        0.3883
BFGS:   31 10:24:36       -6.537112        0.3384
BFGS:   32 10:24:36       -6.546169        0.1919
BFGS:   33 10:24:36       -6.552208        0.2309
BFGS:   34 10:24:36       -6.561064        0.2624
BFGS:   35 10:24:36       -6.567138        0.2460
BFGS:   36 10:24:36       -6.579122        0.2787
BFGS:   37 10:24:36       -6.600888        0.3362
BFGS:   38 10:24:36       -6.666643        0.6648
BFGS:   39 10:24:36       -6.730651        1.4766
BFGS:   40 10:24:36       -6.914688        0.9554
BFGS:   41 10:24:36       -6.834659        1.6473
BFGS:   42 10:24:36       -7.039244        0.7464
BFGS:   43 10:24:36       -7.086703        0.6629
BFGS:   44 10:24:36       -7.147122        0.7472
BFGS:   45 10:24:36       -7.179307        0.6162
BFGS:   46 10:24:36       -7.239393        0.4714
BFGS:   47 10:24:36       -7.266325        0.4998
BFGS:   48 10:24:36       -7.316784        0.7463
BFGS:   49 10:24:36       -7.354275        0.8821
BFGS:   50 10:24:36       -7.399126        0.8405
BFGS:   51 10:24:36       -7.491640        0.3647
BFGS:   52 10:24:36       -7.515206        0.3597
BFGS:   53 10:24:36       -7.555054        0.4226
BFGS:   54 10:24:36       -7.577829        0.5342
BFGS:   55 10:24:36       -7.604527        0.6087
BFGS:   56 10:24:36       -7.656367        0.6304
BFGS:   57 10:24:36       -7.731121        0.6084
BFGS:   58 10:24:36       -7.776226        0.8636
BFGS:   59 10:24:36       -7.806603        1.2775
BFGS:   60 10:24:36       -7.878016        0.8389
BFGS:   61 10:24:36       -7.990158        1.1603
BFGS:   62 10:24:36       -8.052012        1.6446
BFGS:   63 10:24:36       -8.179273        0.6556
BFGS:   64 10:24:36       -8.263301        0.6086
BFGS:   65 10:24:36       -8.345781        1.0422
BFGS:   66 10:24:36       -8.399017        0.5599
BFGS:   67 10:24:36       -8.419093        0.5285
BFGS:   68 10:24:36       -8.456092        0.5449
BFGS:   69 10:24:36       -8.489395        0.3511
BFGS:   70 10:24:36       -8.524806        0.4286
BFGS:   71 10:24:36       -8.578014        0.6512
BFGS:   72 10:24:36       -8.610133        0.6447
BFGS:   73 10:24:36       -8.641401        0.6636
BFGS:   74 10:24:36       -8.705243        0.6439
BFGS:   75 10:24:36       -8.747565        0.5235
BFGS:   76 10:24:36       -8.770216        0.3901
BFGS:   77 10:24:36       -8.780882        0.2650
BFGS:   78 10:24:36       -8.785399        0.1964
BFGS:   79 10:24:36       -8.787618        0.1552
BFGS:   80 10:24:36       -8.789975        0.1127
BFGS:   81 10:24:36       -8.791425        0.0827
BFGS:   82 10:24:36       -8.792687        0.0772
BFGS:   83 10:24:36       -8.793660        0.0822
BFGS:   84 10:24:36       -8.794345        0.0718
BFGS:   85 10:24:36       -8.794794        0.0536
BFGS:   86 10:24:36       -8.795044        0.0359
      Step     Time          Energy         fmax
BFGS:    0 10:24:36       18.901647       39.8523
BFGS:    1 10:24:36        2.281590       12.5014
BFGS:    2 10:24:36       -1.669874       11.2838
BFGS:    3 10:24:36       -4.337126        4.0864
BFGS:    4 10:24:36       -4.998178        2.0747
BFGS:    5 10:24:36       -5.347575        0.7707
BFGS:    6 10:24:36       -5.430844        0.4923
BFGS:    7 10:24:36       -5.460418        0.5000
BFGS:    8 10:24:36       -5.485985        0.5648
BFGS:    9 10:24:36       -5.531457        0.6872
BFGS:   10 10:24:36       -5.595962        0.7820
BFGS:   11 10:24:36       -5.639646        0.9042
BFGS:   12 10:24:36       -5.702597        1.0868
