       Step     Time          Energy         fmax
GPMin:    4 12:20:06       -7.070515        0.0927
GPMin:    5 12:20:12       -7.101302        0.0594
GPMin:    6 12:20:18       -7.121298        0.0550
GPMin:    7 12:20:24       -7.135686        0.0538
GPMin:    8 12:20:31       -7.148707        0.0464
GPMin:    9 12:20:37       -7.163009        0.0539
GPMin:   10 12:20:42       -7.179259        0.0737
GPMin:   11 12:20:48       -7.200835        0.0904
GPMin:   12 12:20:55       -7.230987        0.0902
GPMin:   13 12:21:01       -7.259012        0.0576
GPMin:   14 12:21:07       -7.273607        0.0520
GPMin:   15 12:21:12       -7.276950        0.0369
GPMin:   16 12:21:18       -7.278787        0.0195
       Step     Time          Energy         fmax
GPMin:    0 12:21:29       -6.714676        0.2973
GPMin:    1 12:21:36       -6.894712        0.1888
GPMin:    2 12:21:44       -6.996178        0.1568
GPMin:    3 12:21:50       -7.059974        0.1039
GPMin:    4 12:21:56       -7.093050        0.0682
GPMin:    5 12:22:01       -7.108715        0.0716
GPMin:    6 12:22:07       -7.125313        0.0783
GPMin:    7 12:22:12       -7.142049        0.0760
GPMin:    8 12:22:18       -7.157354        0.0486
GPMin:    9 12:22:24       -7.166712        0.0497
GPMin:   10 12:22:29       -7.175808        0.0666
GPMin:   11 12:22:36       -7.192441        0.0682
GPMin:   12 12:22:42       -7.216783        0.0698
GPMin:   13 12:22:49       -7.243020        0.0601
GPMin:   14 12:22:55       -7.262472        0.0514
GPMin:   15 12:23:01       -7.271284        0.0446
GPMin:   16 12:23:07       -7.275571        0.0404
GPMin:   17 12:23:12       -7.277924        0.0222
GPMin:   18 12:23:17       -7.279161        0.0203
GPMin:   19 12:23:22       -7.280228        0.0106
       Step     Time          Energy         fmax
GPMin:    0 12:23:33       -6.681053        0.5654
GPMin:    1 12:23:40       -6.830434        0.1147
GPMin:    2 12:23:52       -6.849100        0.0380
GPMin:    3 12:23:58       -6.850447        0.0060
       Step     Time          Energy         fmax
GPMin:    0 12:24:11       -6.515694        0.7839
GPMin:    1 12:24:18       -6.833719        0.2140
GPMin:    2 12:24:25       -6.927658        0.1737
GPMin:    3 12:24:31       -6.991119        0.1542
GPMin:    4 12:24:39       -7.051165        0.1072
GPMin:    5 12:24:45       -7.090486        0.0970
GPMin:    6 12:24:51       -7.111647        0.0849
GPMin:    7 12:24:58       -7.132493        0.0589
GPMin:    8 12:25:04       -7.145288        0.0366
GPMin:    9 12:25:09       -7.151455        0.0416
GPMin:   10 12:25:14       -7.157655        0.0584
GPMin:   11 12:25:20       -7.167314        0.0616
GPMin:   12 12:25:26       -7.183303        0.0654
GPMin:   13 12:25:32       -7.204906        0.0698
GPMin:   14 12:25:38       -7.231526        0.0695
GPMin:   15 12:25:45       -7.255735        0.0602
GPMin:   16 12:25:51       -7.271011        0.0557
GPMin:   17 12:25:57       -7.275155        0.0417
GPMin:   18 12:26:02       -7.276826        0.0271
GPMin:   19 12:26:08       -7.278779        0.0224
GPMin:   20 12:26:13       -7.279621        0.0178
       Step     Time          Energy         fmax
GPMin:    0 12:26:24       -6.463524        0.5650
GPMin:    1 12:26:33       -6.707767        0.2549
GPMin:    2 12:26:40       -6.807002        0.2530
GPMin:    3 12:26:47       -6.896357        0.2320
GPMin:    4 12:26:54       -6.965223        0.1877
GPMin:    5 12:27:00       -7.021058        0.1243
GPMin:    6 12:27:06       -7.053889        0.1152
GPMin:    7 12:27:13       -7.072936        0.0959
GPMin:    8 12:27:19       -7.082653        0.0487
GPMin:    9 12:27:24       -7.088048        0.0458
GPMin:   10 12:27:30       -7.094407        0.0432
GPMin:   11 12:27:35       -7.100819        0.0461
GPMin:   12 12:27:41       -7.105554        0.0391
GPMin:   13 12:27:47       -7.109387        0.0290
GPMin:   14 12:27:53       -7.111847        0.0147
       Step     Time          Energy         fmax
GPMin:    0 12:28:05       -6.714675        0.2974
GPMin:    1 12:28:13       -6.894705        0.1888
GPMin:    2 12:28:20       -6.996182        0.1568
GPMin:    3 12:28:26       -7.059981        0.1039
GPMin:    4 12:28:31       -7.093052        0.0682
GPMin:    5 12:28:36       -7.108720        0.0716
GPMin:    6 12:28:42       -7.125316        0.0783
GPMin:    7 12:28:48       -7.142051        0.0760
GPMin:    8 12:28:53       -7.157357        0.0486
GPMin:    9 12:28:59       -7.166719        0.0497
GPMin:   10 12:29:05       -7.175815        0.0666
GPMin:   11 12:29:11       -7.192451        0.0682
GPMin:   12 12:29:17       -7.216795        0.0698
GPMin:   13 12:29:23       -7.243034        0.0601
GPMin:   14 12:29:29       -7.262486        0.0514
GPMin:   15 12:29:35       -7.271294        0.0446
GPMin:   16 12:29:40       -7.275576        0.0404
GPMin:   17 12:29:46       -7.277928        0.0221
GPMin:   18 12:29:51       -7.279163        0.0203
GPMin:   19 12:29:56       -7.280229        0.0106
       Step     Time          Energy         fmax
GPMin:    0 12:30:10       -6.724491        0.5092
GPMin:    1 12:30:17       -6.968995        0.2434
GPMin:    2 12:30:23       -7.066653        0.2088
GPMin:    3 12:30:31       -7.140565        0.1237
GPMin:    4 12:30:37       -7.182515        0.0860
GPMin:    5 12:30:43       -7.206585        0.0691
GPMin:    6 12:30:50       -7.229726        0.0634
GPMin:    7 12:30:56       -7.248339        0.0521
GPMin:    8 12:31:02       -7.262393        0.0457
GPMin:    9 12:31:08       -7.271011        0.0345
GPMin:   10 12:31:13       -7.274427        0.0289
GPMin:   11 12:31:19       -7.277283        0.0217
GPMin:   12 12:31:25       -7.279077        0.0164
       Step     Time          Energy         fmax
GPMin:    0 12:31:35       -6.821965        0.2327
GPMin:    1 12:31:41       -6.945003        0.1535
GPMin:    2 12:31:48       -6.991229        0.1096
GPMin:    3 12:31:55       -7.026937        0.0876
GPMin:    4 12:32:01       -7.061769        0.0676
GPMin:    5 12:32:07       -7.089600        0.0567
GPMin:    6 12:32:13       -7.108424        0.0429
GPMin:    7 12:32:19       -7.118981        0.0378
GPMin:    8 12:32:25       -7.126973        0.0458
GPMin:    9 12:32:32       -7.134777        0.0514
GPMin:   10 12:32:38       -7.142669        0.0419
GPMin:   11 12:32:45       -7.148759        0.0365
GPMin:   12 12:32:50       -7.154257        0.0423
GPMin:   13 12:32:56       -7.165944        0.0545
GPMin:   14 12:33:02       -7.184004        0.0676
GPMin:   15 12:33:08       -7.212332        0.0663
GPMin:   16 12:33:14       -7.245938        0.0650
GPMin:   17 12:33:21       -7.267989        0.0399
GPMin:   18 12:33:26       -7.274689        0.0292
GPMin:   19 12:33:31       -7.276782        0.0268
GPMin:   20 12:33:37       -7.279139        0.0167
       Step     Time          Energy         fmax
GPMin:    0 12:33:46       -6.837630        0.4577
GPMin:    1 12:33:52       -6.980265        0.1532
GPMin:    2 12:33:59       -7.056164        0.1492
GPMin:    3 12:34:06       -7.120162        0.1124
GPMin:    4 12:34:12       -7.173838        0.0997
GPMin:    5 12:34:19       -7.218777        0.0794
GPMin:    6 12:34:25       -7.249617        0.0671
GPMin:    7 12:34:31       -7.269365        0.0478
GPMin:    8 12:34:37       -7.276527        0.0267
GPMin:    9 12:34:42       -7.279095        0.0198
       Step     Time          Energy         fmax
GPMin:    0 12:34:53       -6.283191        0.5317
GPMin:    1 12:35:00       -6.511562        0.3742
GPMin:    2 12:35:07       -6.682353        0.3384
GPMin:    3 12:35:13       -6.831903        0.2597
GPMin:    4 12:35:20       -6.933612        0.1721
GPMin:    5 12:35:27       -6.997764        0.1294
GPMin:    6 12:35:33       -7.043274        0.1195
GPMin:    7 12:35:39       -7.070264        0.1075
GPMin:    8 12:35:45       -7.086748        0.1085
GPMin:    9 12:35:51       -7.105978        0.1176
GPMin:   10 12:35:57       -7.134509        0.1272
GPMin:   11 12:36:03       -7.169252        0.1320
GPMin:   12 12:36:09       -7.205235        0.1218
GPMin:   13 12:36:15       -7.237534        0.0921
GPMin:   14 12:36:21       -7.255829        0.0576
GPMin:   15 12:36:27       -7.266746        0.0555
GPMin:   16 12:36:33       -7.272082        0.0498
GPMin:   17 12:36:38       -7.275968        0.0318
GPMin:   18 12:36:44       -7.278074        0.0207
GPMin:   19 12:36:48       -7.279107        0.0221
GPMin:   20 12:36:53       -7.279858        0.0123
       Step     Time          Energy         fmax
GPMin:    0 12:37:03       -6.967019        0.4805
GPMin:    1 12:37:10       -7.105489        0.1153
GPMin:    2 12:37:17       -7.132961        0.1358
GPMin:    3 12:37:23       -7.175679        0.0947
GPMin:    4 12:37:30       -7.207850        0.0658
GPMin:    5 12:37:36       -7.232888        0.0622
GPMin:    6 12:37:41       -7.253178        0.0564
GPMin:    7 12:37:47       -7.266169        0.0380
GPMin:    8 12:37:53       -7.272972        0.0364
GPMin:    9 12:37:59       -7.277431        0.0289
GPMin:   10 12:38:03       -7.279184        0.0198
       Step     Time          Energy         fmax
GPMin:    0 12:38:14       -6.305333        0.4132
GPMin:    1 12:38:22       -6.541182        0.3878
GPMin:    2 12:38:28       -6.706042        0.3510
GPMin:    3 12:38:35       -6.841610        0.2779
GPMin:    4 12:38:41       -6.932902        0.1947
GPMin:    5 12:38:47       -6.990498        0.1613
GPMin:    6 12:38:54       -7.042730        0.1153
GPMin:    7 12:39:00       -7.079522        0.0822
GPMin:    8 12:39:06       -7.099689        0.0609
GPMin:    9 12:39:12       -7.108618        0.0329
GPMin:   10 12:39:18       -7.111475        0.0318
GPMin:   11 12:39:23       -7.113963        0.0254
GPMin:   12 12:39:28       -7.115446        0.0189
       Step     Time          Energy         fmax
GPMin:    0 12:39:39       -6.988902        0.2723
GPMin:    1 12:39:46       -7.064255        0.2424
GPMin:    2 12:39:54       -7.111045        0.1271
GPMin:    3 12:40:00       -7.133244        0.0469
GPMin:    4 12:40:06       -7.139872        0.0272
GPMin:    5 12:40:12       -7.144104        0.0223
GPMin:    6 12:40:18       -7.148770        0.0341
GPMin:    7 12:40:23       -7.158812        0.0386
GPMin:    8 12:40:29       -7.176276        0.0501
GPMin:    9 12:40:36       -7.203629        0.0696
GPMin:   10 12:40:42       -7.240010        0.0719
GPMin:   11 12:40:49       -7.266116        0.0481
GPMin:   12 12:40:55       -7.275220        0.0265
GPMin:   13 12:41:01       -7.278081        0.0237
GPMin:   14 12:41:07       -7.280155        0.0146
       Step     Time          Energy         fmax
GPMin:    0 12:41:19       -6.404344        0.7571
GPMin:    1 12:41:28       -6.668083        0.2527
GPMin:    2 12:41:36       -6.769280        0.1719
GPMin:    3 12:41:42       -6.832930        0.1275
GPMin:    4 12:41:49       -6.884220        0.1277
GPMin:    5 12:41:56       -6.943245        0.1295
GPMin:    6 12:42:03       -6.999080        0.1391
GPMin:    7 12:42:10       -7.053926        0.1232
GPMin:    8 12:42:16       -7.105854        0.1171
GPMin:    9 12:42:22       -7.150647        0.1257
GPMin:   10 12:42:28       -7.189912        0.1271
GPMin:   11 12:42:35       -7.224833        0.1099
GPMin:   12 12:42:41       -7.250221        0.0755
GPMin:   13 12:42:48       -7.262578        0.0439
GPMin:   14 12:42:54       -7.268694        0.0504
GPMin:   15 12:43:00       -7.274142        0.0292
GPMin:   16 12:43:06       -7.277106        0.0244
GPMin:   17 12:43:11       -7.278388        0.0202
GPMin:   18 12:43:16       -7.279348        0.0148
       Step     Time          Energy         fmax
GPMin:    0 12:43:27       -6.738153        0.4636
GPMin:    1 12:43:35       -6.917907        0.2717
GPMin:    2 12:43:42       -7.032131        0.2107
GPMin:    3 12:43:50       -7.119693        0.1212
GPMin:    4 12:43:56       -7.171158        0.0959
GPMin:    5 12:44:03       -7.202255        0.0750
GPMin:    6 12:44:10       -7.224462        0.0730
GPMin:    7 12:44:16       -7.242917        0.0554
GPMin:    8 12:44:22       -7.257419        0.0370
GPMin:    9 12:44:28       -7.264944        0.0317
GPMin:   10 12:44:34       -7.269089        0.0318
GPMin:   11 12:44:40       -7.274968        0.0278
GPMin:   12 12:44:46       -7.279028        0.0228
GPMin:   13 12:44:51       -7.280634        0.0147
       Step     Time          Energy         fmax
GPMin:    0 12:45:02       -6.801657        0.7750
GPMin:    1 12:45:10       -7.042775        0.1341
GPMin:    2 12:45:17       -7.064559        0.1572
GPMin:    3 12:45:24       -7.095877        0.0791
GPMin:    4 12:45:31       -7.109752        0.0488
GPMin:    5 12:45:37       -7.115924        0.0354
GPMin:    6 12:45:44       -7.119256        0.0204
GPMin:    7 12:45:50       -7.121254        0.0172
       Step     Time          Energy         fmax
GPMin:    0 12:46:02       -6.549653        0.7640
GPMin:    1 12:46:09       -6.807130        0.1867
GPMin:    2 12:46:16       -6.889127        0.1789
GPMin:    3 12:46:23       -6.970338        0.1712
GPMin:    4 12:46:29       -7.026995        0.1460
GPMin:    5 12:46:35       -7.075787        0.1204
GPMin:    6 12:46:42       -7.129675        0.0946
GPMin:    7 12:46:49       -7.172775        0.0789
GPMin:    8 12:46:55       -7.202012        0.0694
GPMin:    9 12:47:02       -7.220750        0.0648
GPMin:   10 12:47:09       -7.236355        0.0795
GPMin:   11 12:47:15       -7.255278        0.0732
GPMin:   12 12:47:22       -7.270835        0.0456
GPMin:   13 12:47:28       -7.278474        0.0267
GPMin:   14 12:47:34       -7.280264        0.0202
GPMin:   15 12:47:40       -7.280942        0.0096
       Step     Time          Energy         fmax
GPMin:    0 12:47:51       -6.705809        0.2730
GPMin:    1 12:47:59       -6.887627        0.2192
GPMin:    2 12:48:06       -6.993829        0.1428
GPMin:    3 12:48:13       -7.050074        0.1109
GPMin:    4 12:48:20       -7.091033        0.0837
GPMin:    5 12:48:27       -7.118826        0.0849
GPMin:    6 12:48:32       -7.141198        0.0954
GPMin:    7 12:48:39       -7.164686        0.1097
GPMin:    8 12:48:45       -7.195607        0.1188
GPMin:    9 12:48:52       -7.233107        0.1047
GPMin:   10 12:48:58       -7.263473        0.0634
GPMin:   11 12:49:05       -7.276609        0.0385
GPMin:   12 12:49:10       -7.279991        0.0228
GPMin:   13 12:49:15       -7.280993        0.0120
       Step     Time          Energy         fmax
GPMin:    0 12:49:28       -6.466468        0.5575
GPMin:    1 12:49:35       -6.636682        0.1764
GPMin:    2 12:49:42       -6.698990        0.1821
GPMin:    3 12:49:49       -6.766598        0.1656
GPMin:    4 12:49:55       -6.821307        0.1075
GPMin:    5 12:50:02       -6.843877        0.0331
GPMin:    6 12:50:08       -6.845932        0.0165
       Step     Time          Energy         fmax
GPMin:    0 12:50:20       -6.598577        0.4020
GPMin:    1 12:50:27       -6.784011        0.2245
GPMin:    2 12:50:35       -6.873700        0.2220
GPMin:    3 12:50:42       -6.967494        0.2156
GPMin:    4 12:50:49       -7.062394        0.1862
GPMin:    5 12:50:55       -7.139872        0.1344
GPMin:    6 12:51:02       -7.193558        0.1154
GPMin:    7 12:51:08       -7.229821        0.0755
GPMin:    8 12:51:15       -7.252506        0.0554
GPMin:    9 12:51:22       -7.262567        0.0562
GPMin:   10 12:51:27       -7.269452        0.0510
GPMin:   11 12:51:33       -7.274215        0.0336
GPMin:   12 12:51:39       -7.276954        0.0276
GPMin:   13 12:51:45       -7.279088        0.0173
       Step     Time          Energy         fmax
GPMin:    0 12:51:56       -6.892801        0.6984
GPMin:    1 12:52:04       -7.093138        0.1674
GPMin:    2 12:52:11       -7.128363        0.1306
GPMin:    3 12:52:18       -7.144153        0.0533
GPMin:    4 12:52:24       -7.147505        0.0228
GPMin:    5 12:52:30       -7.149008        0.0174
       Step     Time          Energy         fmax
GPMin:    0 12:52:41       -6.440955        0.7125
GPMin:    1 12:52:49       -6.693887        0.2234
GPMin:    2 12:52:56       -6.809072        0.2303
GPMin:    3 12:53:03       -6.921058        0.2275
GPMin:    4 12:53:10       -7.010513        0.2120
GPMin:    5 12:53:17       -7.077090        0.1655
GPMin:    6 12:53:24       -7.121508        0.0905
GPMin:    7 12:53:31       -7.144367        0.0746
GPMin:    8 12:53:37       -7.158612        0.0625
GPMin:    9 12:53:43       -7.168695        0.0580
GPMin:   10 12:53:49       -7.176037        0.0691
GPMin:   11 12:53:54       -7.188403        0.0690
GPMin:   12 12:54:01       -7.206713        0.0634
GPMin:   13 12:54:08       -7.224607        0.0455
GPMin:   14 12:54:14       -7.234217        0.0361
GPMin:   15 12:54:20       -7.237653        0.0265
GPMin:   16 12:54:25       -7.238693        0.0159
       Step     Time          Energy         fmax
GPMin:    0 12:54:37       -6.913163        0.3243
GPMin:    1 12:54:44       -7.076446        0.2302
GPMin:    2 12:54:51       -7.148309        0.1307
GPMin:    3 12:54:58       -7.182077        0.0965
GPMin:    4 12:55:04       -7.206423        0.0672
GPMin:    5 12:55:11       -7.226297        0.0624
GPMin:    6 12:55:17       -7.243498        0.0393
GPMin:    7 12:55:24       -7.255184        0.0403
GPMin:    8 12:55:30       -7.261490        0.0366
GPMin:    9 12:55:37       -7.267359        0.0305
GPMin:   10 12:55:43       -7.274332        0.0293
GPMin:   11 12:55:49       -7.278206        0.0180
       Step     Time          Energy         fmax
GPMin:    0 12:56:01       -5.988502        0.9278
GPMin:    1 12:56:08       -6.487264        0.4211
GPMin:    2 12:56:15       -6.650330        0.2121
GPMin:    3 12:56:23       -6.712756        0.1348
GPMin:    4 12:56:30       -6.755247        0.1162
GPMin:    5 12:56:36       -6.785186        0.0940
GPMin:    6 12:56:43       -6.805762        0.0611
GPMin:    7 12:56:49       -6.819111        0.0472
GPMin:    8 12:56:55       -6.828294        0.0444
GPMin:    9 12:57:01       -6.835507        0.0367
GPMin:   10 12:57:07       -6.841367        0.0254
GPMin:   11 12:57:13       -6.844347        0.0224
GPMin:   12 12:57:19       -6.848788        0.0224
GPMin:   13 12:57:24       -6.849274        0.0186
       Step     Time          Energy         fmax
GPMin:    0 12:57:37       -6.248668        0.4528
GPMin:    1 12:57:47       -6.489162        0.2875
GPMin:    2 12:57:54       -6.634446        0.2785
GPMin:    3 12:58:01       -6.751763        0.2535
GPMin:    4 12:58:09       -6.835966        0.2161
GPMin:    5 12:58:15       -6.897162        0.2019
GPMin:    6 12:58:22       -6.945954        0.1604
GPMin:    7 12:58:29       -6.978465        0.1081
GPMin:    8 12:58:35       -6.995492        0.0815
GPMin:    9 12:58:41       -7.013145        0.0804
GPMin:   10 12:58:48       -7.035330        0.0653
GPMin:   11 12:58:54       -7.056482        0.0713
GPMin:   12 12:59:01       -7.077861        0.0539
GPMin:   13 12:59:07       -7.095104        0.0646
GPMin:   14 12:59:13       -7.109386        0.0636
GPMin:   15 12:59:19       -7.126805        0.0692
GPMin:   16 12:59:25       -7.146203        0.0722
GPMin:   17 12:59:32       -7.170315        0.0898
GPMin:   18 12:59:38       -7.196427        0.0842
GPMin:   19 12:59:44       -7.217730        0.0653
GPMin:   20 12:59:50       -7.232363        0.0490
GPMin:   21 12:59:56       -7.238436        0.0433
GPMin:   22 13:00:02       -7.241162        0.0352
GPMin:   23 13:00:07       -7.245766        0.0331
GPMin:   24 13:00:13       -7.250242        0.0359
GPMin:   25 13:00:19       -7.256760        0.0434
GPMin:   26 13:00:25       -7.262528        0.0388
GPMin:   27 13:00:31       -7.268409        0.0346
GPMin:   28 13:00:36       -7.273875        0.0393
GPMin:   29 13:00:42       -7.277760        0.0276
GPMin:   30 13:00:48       -7.279720        0.0158
       Step     Time          Energy         fmax
GPMin:    0 13:00:59       -6.838375        0.4984
GPMin:    1 13:01:06       -7.028523        0.2316
GPMin:    2 13:01:13       -7.090144        0.1079
GPMin:    3 13:01:19       -7.120050        0.0856
GPMin:    4 13:01:25       -7.134698        0.0690
GPMin:    5 13:01:32       -7.150783        0.0513
GPMin:    6 13:01:37       -7.161819        0.0448
GPMin:    7 13:01:44       -7.173033        0.0604
GPMin:    8 13:01:50       -7.191447        0.0802
GPMin:    9 13:01:56       -7.220011        0.0896
GPMin:   10 13:02:03       -7.251291        0.0688
GPMin:   11 13:02:09       -7.269992        0.0468
GPMin:   12 13:02:15       -7.275846        0.0317
GPMin:   13 13:02:20       -7.278170        0.0166
       Step     Time          Energy         fmax
GPMin:    0 13:02:30       -6.835927        0.5641
GPMin:    1 13:02:37       -6.992051        0.1412
GPMin:    2 13:02:44       -7.062926        0.1734
GPMin:    3 13:02:51       -7.125448        0.1071
GPMin:    4 13:02:58       -7.169456        0.1029
GPMin:    5 13:03:05       -7.207858        0.0801
GPMin:    6 13:03:11       -7.235598        0.0701
GPMin:    7 13:03:17       -7.258386        0.0568
GPMin:    8 13:03:24       -7.270882        0.0301
GPMin:    9 13:03:29       -7.275208        0.0289
GPMin:   10 13:03:34       -7.277706        0.0194
       Step     Time          Energy         fmax
GPMin:    0 13:03:46       -6.647783        0.7191
GPMin:    1 13:03:53       -6.871467        0.2177
GPMin:    2 13:04:00       -6.947181        0.2020
GPMin:    3 13:04:08       -7.032400        0.1646
GPMin:    4 13:04:15       -7.103967        0.1288
GPMin:    5 13:04:22       -7.153668        0.1132
GPMin:    6 13:04:28       -7.188092        0.0991
GPMin:    7 13:04:34       -7.213233        0.0767
GPMin:    8 13:04:41       -7.230282        0.0465
GPMin:    9 13:04:47       -7.236439        0.0242
GPMin:   10 13:04:53       -7.238252        0.0216
GPMin:   11 13:04:59       -7.239645        0.0141
       Step     Time          Energy         fmax
GPMin:    0 13:05:11       -6.726543        0.4899
GPMin:    1 13:05:19       -6.951376        0.2030
GPMin:    2 13:05:26       -7.018466        0.1559
GPMin:    3 13:05:33       -7.058593        0.0839
GPMin:    4 13:05:39       -7.072885        0.0525
GPMin:    5 13:05:45       -7.079292        0.0493
GPMin:    6 13:05:52       -7.087355        0.0382
GPMin:    7 13:05:58       -7.095746        0.0433
GPMin:    8 13:06:04       -7.104176        0.0394
GPMin:    9 13:06:11       -7.112986        0.0278
GPMin:   10 13:06:16       -7.117669        0.0285
GPMin:   11 13:06:23       -7.122806        0.0366
GPMin:   12 13:06:28       -7.127956        0.0403
GPMin:   13 13:06:34       -7.134499        0.0267
GPMin:   14 13:06:40       -7.137925        0.0200
GPMin:   15 13:06:46       -7.139292        0.0196
       Step     Time          Energy         fmax
GPMin:    0 13:06:57       -6.648053        0.3300
GPMin:    1 13:07:05       -6.829620        0.2300
GPMin:    2 13:07:12       -6.938646        0.1645
GPMin:    3 13:07:19       -7.018450        0.0943
GPMin:    4 13:07:25       -7.058984        0.0714
GPMin:    5 13:07:31       -7.081818        0.0753
GPMin:    6 13:07:38       -7.095634        0.0569
GPMin:    7 13:07:44       -7.104814        0.0483
GPMin:    8 13:07:50       -7.112212        0.0463
GPMin:    9 13:07:56       -7.121153        0.0489
GPMin:   10 13:08:02       -7.130817        0.0420
GPMin:   11 13:08:09       -7.136148        0.0271
GPMin:   12 13:08:15       -7.138349        0.0194
       Step     Time          Energy         fmax
GPMin:    0 13:08:28       -6.631222        0.6081
GPMin:    1 13:08:36       -6.891117        0.2173
GPMin:    2 13:08:43       -6.995141        0.1626
GPMin:    3 13:08:50       -7.072126        0.1023
GPMin:    4 13:08:57       -7.114836        0.1026
GPMin:    5 13:09:03       -7.141147        0.0885
GPMin:    6 13:09:10       -7.155602        0.0661
GPMin:    7 13:09:16       -7.171570        0.0568
GPMin:    8 13:09:23       -7.187159        0.0711
GPMin:    9 13:09:29       -7.207758        0.0914
GPMin:   10 13:09:35       -7.235180        0.0940
GPMin:   11 13:09:41       -7.261002        0.0577
GPMin:   12 13:09:48       -7.273931        0.0389
GPMin:   13 13:09:53       -7.277307        0.0317
GPMin:   14 13:09:59       -7.279626        0.0222
GPMin:   15 13:10:04       -7.280231        0.0118
       Step     Time          Energy         fmax
GPMin:    0 13:10:17       -6.855093        0.2619
GPMin:    1 13:10:23       -6.963770        0.1680
GPMin:    2 13:10:30       -7.006805        0.1129
GPMin:    3 13:10:37       -7.048497        0.0834
GPMin:    4 13:10:43       -7.080302        0.0589
GPMin:    5 13:10:49       -7.099396        0.0351
GPMin:    6 13:10:55       -7.106513        0.0242
GPMin:    7 13:11:01       -7.110185        0.0331
GPMin:    8 13:11:07       -7.118988        0.0444
GPMin:    9 13:11:13       -7.130506        0.0469
GPMin:   10 13:11:19       -7.142273        0.0371
GPMin:   11 13:11:26       -7.150463        0.0440
GPMin:   12 13:11:31       -7.161340        0.0506
GPMin:   13 13:11:38       -7.176009        0.0619
GPMin:   14 13:11:44       -7.201685        0.0639
GPMin:   15 13:11:50       -7.233241        0.0773
GPMin:   16 13:11:57       -7.260240        0.0596
GPMin:   17 13:12:03       -7.272621        0.0304
GPMin:   18 13:12:08       -7.275623        0.0290
GPMin:   19 13:12:13       -7.278198        0.0208
GPMin:   20 13:12:19       -7.279894        0.0161
       Step     Time          Energy         fmax
GPMin:    0 13:12:31       -6.509320        0.6176
GPMin:    1 13:12:38       -6.754526        0.3143
GPMin:    2 13:12:45       -6.899626        0.2509
GPMin:    3 13:12:51       -7.006609        0.1616
GPMin:    4 13:12:58       -7.051166        0.0669
GPMin:    5 13:13:04       -7.062196        0.0644
GPMin:    6 13:13:10       -7.074838        0.0613
GPMin:    7 13:13:16       -7.083408        0.0482
GPMin:    8 13:13:22       -7.092279        0.0596
GPMin:    9 13:13:28       -7.104695        0.0652
GPMin:   10 13:13:34       -7.121357        0.0617
GPMin:   11 13:13:40       -7.136244        0.0395
GPMin:   12 13:13:47       -7.144156        0.0322
GPMin:   13 13:13:52       -7.146411        0.0264
GPMin:   14 13:13:58       -7.147750        0.0228
GPMin:   15 13:14:03       -7.149092        0.0242
GPMin:   16 13:14:09       -7.153213        0.0391
GPMin:   17 13:14:14       -7.161322        0.0469
GPMin:   18 13:14:21       -7.178521        0.0508
GPMin:   19 13:14:27       -7.200151        0.0547
GPMin:   20 13:14:33       -7.223759        0.0558
GPMin:   21 13:14:39       -7.243303        0.0384
GPMin:   22 13:14:44       -7.252439        0.0307
GPMin:   23 13:14:50       -7.255521        0.0288
GPMin:   24 13:14:55       -7.259695        0.0352
GPMin:   25 13:15:01       -7.266840        0.0434
GPMin:   26 13:15:06       -7.274319        0.0325
GPMin:   27 13:15:12       -7.278443        0.0190
       Step     Time          Energy         fmax
GPMin:    0 13:15:23       -6.179052        0.3829
GPMin:    1 13:15:30       -6.353621        0.1797
GPMin:    2 13:15:37       -6.453793        0.1506
GPMin:    3 13:15:43       -6.519374        0.1282
GPMin:    4 13:15:49       -6.558522        0.1381
GPMin:    5 13:15:55       -6.601054        0.1472
GPMin:    6 13:16:01       -6.643077        0.1590
GPMin:    7 13:16:07       -6.694778        0.1683
GPMin:    8 13:16:14       -6.772070        0.1599
GPMin:    9 13:16:20       -6.815448        0.1234
GPMin:   10 13:16:26       -6.840525        0.0386
GPMin:   11 13:16:31       -6.843061        0.0221
GPMin:   12 13:16:36       -6.844642        0.0209
GPMin:   13 13:16:41       -6.846569        0.0234
GPMin:   14 13:16:46       -6.848920        0.0214
GPMin:   15 13:16:52       -6.851427        0.0194
       Step     Time          Energy         fmax
GPMin:    0 13:17:03       -6.683862        0.6949
GPMin:    1 13:17:11       -6.956068        0.2923
GPMin:    2 13:17:17       -7.048380        0.1638
GPMin:    3 13:17:24       -7.099219        0.1077
GPMin:    4 13:17:30       -7.113792        0.0702
GPMin:    5 13:17:36       -7.130673        0.0390
GPMin:    6 13:17:42       -7.136080        0.0304
GPMin:    7 13:17:47       -7.138913        0.0215
GPMin:    8 13:17:53       -7.140752        0.0166
       Step     Time          Energy         fmax
GPMin:    0 13:18:05       -6.188826        0.5590
GPMin:    1 13:18:12       -6.398754        0.1719
GPMin:    2 13:18:19       -6.489040        0.1495
GPMin:    3 13:18:25       -6.553175        0.1418
GPMin:    4 13:18:31       -6.600193        0.1421
GPMin:    5 13:18:37       -6.652400        0.1516
GPMin:    6 13:18:43       -6.715577        0.1640
GPMin:    7 13:18:49       -6.774340        0.1611
GPMin:    8 13:18:55       -6.821138        0.1174
GPMin:    9 13:19:00       -6.843300        0.0242
GPMin:   10 13:19:05       -6.844100        0.0193
       Step     Time          Energy         fmax
GPMin:    0 13:19:16       -6.935641        0.4342
