      Step     Time          Energy         fmax
BFGS:   67 10:21:35       -7.122602        0.1232
BFGS:   68 10:21:35       -7.124940        0.1264
BFGS:   69 10:21:35       -7.127442        0.0989
BFGS:   70 10:21:35       -7.128612        0.0734
BFGS:   71 10:21:35       -7.129099        0.0614
BFGS:   72 10:21:35       -7.129531        0.0480
      Step     Time          Energy         fmax
BFGS:    0 10:21:35       17.322570       40.4906
BFGS:    1 10:21:35        2.000877       14.2073
BFGS:    2 10:21:35       -1.776414       10.7916
BFGS:    3 10:21:35       -3.865528        2.8849
BFGS:    4 10:21:35       -4.288814        1.6227
BFGS:    5 10:21:35       -4.516953        0.8373
BFGS:    6 10:21:35       -4.561628        0.5352
BFGS:    7 10:21:35       -4.573646        0.3872
BFGS:    8 10:21:35       -4.582053        0.2698
BFGS:    9 10:21:35       -4.594571        0.2354
BFGS:   10 10:21:35       -4.607390        0.2788
BFGS:   11 10:21:35       -4.617413        0.3776
BFGS:   12 10:21:35       -4.627842        0.3884
BFGS:   13 10:21:35       -4.644981        0.3522
BFGS:   14 10:21:35       -4.675269        0.5385
BFGS:   15 10:21:35       -4.733438        0.7837
BFGS:   16 10:21:35       -4.782014        0.7307
BFGS:   17 10:21:35       -4.818777        0.7480
BFGS:   18 10:21:35       -4.849221        0.7566
BFGS:   19 10:21:35       -4.928072        0.5187
BFGS:   20 10:21:35       -4.958249        0.4149
BFGS:   21 10:21:35       -4.969467        0.2621
BFGS:   22 10:21:35       -4.974925        0.2603
BFGS:   23 10:21:35       -4.982992        0.2758
BFGS:   24 10:21:35       -5.000462        0.3802
BFGS:   25 10:21:35       -5.012194        0.3172
BFGS:   26 10:21:35       -5.019509        0.3080
BFGS:   27 10:21:35       -5.031854        0.3170
BFGS:   28 10:21:35       -5.054464        0.4311
BFGS:   29 10:21:35       -5.098989        0.6803
BFGS:   30 10:21:35       -5.155286        0.9793
BFGS:   31 10:21:35       -5.201101        1.1359
BFGS:   32 10:21:35       -5.236394        0.9480
BFGS:   33 10:21:35       -5.271604        0.8770
BFGS:   34 10:21:35       -5.313271        0.8526
BFGS:   35 10:21:35       -5.377329        1.0625
BFGS:   36 10:21:35       -5.430165        1.0403
BFGS:   37 10:21:35       -5.586176        1.1770
BFGS:   38 10:21:35       -5.700129        0.7203
BFGS:   39 10:21:35       -5.779739        0.8336
BFGS:   40 10:21:35       -5.843059        0.7545
BFGS:   41 10:21:35       -5.868476        0.8052
BFGS:   42 10:21:35       -5.911387        0.6613
BFGS:   43 10:21:35       -5.985434        0.7997
BFGS:   44 10:21:35       -6.022466        0.5801
BFGS:   45 10:21:35       -6.057449        0.2544
BFGS:   46 10:21:35       -6.064499        0.2935
BFGS:   47 10:21:35       -6.069029        0.1998
BFGS:   48 10:21:35       -6.071296        0.1761
BFGS:   49 10:21:35       -6.074916        0.1990
BFGS:   50 10:21:35       -6.079092        0.1973
BFGS:   51 10:21:35       -6.082246        0.1737
BFGS:   52 10:21:35       -6.085219        0.1783
BFGS:   53 10:21:35       -6.089907        0.2361
BFGS:   54 10:21:35       -6.098804        0.3164
BFGS:   55 10:21:35       -6.114411        0.4026
BFGS:   56 10:21:35       -6.139727        0.5201
BFGS:   57 10:21:35       -6.186747        0.8104
BFGS:   58 10:21:35       -6.248503        1.0516
BFGS:   59 10:21:35       -6.311750        1.1885
BFGS:   60 10:21:35       -6.363315        1.1317
BFGS:   61 10:21:35       -6.426814        1.0788
BFGS:   62 10:21:35       -6.530035        0.9500
BFGS:   63 10:21:35       -6.598083        0.8834
BFGS:   64 10:21:35       -6.655640        0.8164
BFGS:   65 10:21:35       -6.819444        0.6660
BFGS:   66 10:21:35       -6.835091        0.9725
BFGS:   67 10:21:35       -6.886138        0.5392
BFGS:   68 10:21:35       -6.905483        0.3222
BFGS:   69 10:21:35       -6.915923        0.2968
BFGS:   70 10:21:35       -6.925718        0.2836
BFGS:   71 10:21:35       -6.933215        0.2528
BFGS:   72 10:21:35       -6.941503        0.2588
BFGS:   73 10:21:35       -6.950416        0.2483
BFGS:   74 10:21:35       -6.969457        0.3883
BFGS:   75 10:21:35       -7.006386        0.8590
BFGS:   76 10:21:35       -7.038470        1.3112
BFGS:   77 10:21:35       -7.126054        0.7734
BFGS:   78 10:21:35       -7.235393        0.5747
BFGS:   79 10:21:35       -7.261283        0.3965
BFGS:   80 10:21:35       -7.287619        0.2865
BFGS:   81 10:21:35       -7.297824        0.3111
BFGS:   82 10:21:35       -7.307579        0.1817
BFGS:   83 10:21:35       -7.310714        0.1126
BFGS:   84 10:21:35       -7.312209        0.0832
BFGS:   85 10:21:35       -7.313054        0.0803
BFGS:   86 10:21:35       -7.314004        0.0793
BFGS:   87 10:21:35       -7.315601        0.0813
BFGS:   88 10:21:35       -7.316483        0.0562
BFGS:   89 10:21:35       -7.316914        0.0255
      Step     Time          Energy         fmax
BFGS:    0 10:21:35       17.406104       34.5667
BFGS:    1 10:21:35        1.334839       10.0080
BFGS:    2 10:21:35       -2.124806        7.7563
BFGS:    3 10:21:35       -4.273078        2.1594
BFGS:    4 10:21:35       -4.607347        1.2268
BFGS:    5 10:21:35       -4.813176        0.6105
BFGS:    6 10:21:35       -4.856143        0.5826
BFGS:    7 10:21:35       -4.880040        0.5838
BFGS:    8 10:21:35       -4.915327        0.6338
BFGS:    9 10:21:35       -4.980133        0.6783
BFGS:   10 10:21:35       -5.025324        0.7046
BFGS:   11 10:21:35       -5.058832        0.6236
BFGS:   12 10:21:35       -5.108513        0.5310
BFGS:   13 10:21:35       -5.128358        0.4113
BFGS:   14 10:21:35       -5.169037        0.4420
BFGS:   15 10:21:35       -5.212552        0.4376
BFGS:   16 10:21:35       -5.253213        0.6188
BFGS:   17 10:21:35       -5.298248        0.7604
BFGS:   18 10:21:35       -5.327179        0.7729
BFGS:   19 10:21:35       -5.413876        0.7020
BFGS:   20 10:21:35       -5.487611        0.6577
BFGS:   21 10:21:35       -5.498882        0.7462
BFGS:   22 10:21:35       -5.519049        0.6136
BFGS:   23 10:21:35       -5.562050        0.4423
BFGS:   24 10:21:35       -5.571035        0.2964
BFGS:   25 10:21:35       -5.587364        0.3792
BFGS:   26 10:21:35       -5.623660        0.5792
BFGS:   27 10:21:35       -5.683990        0.7876
BFGS:   28 10:21:35       -5.764118        0.7649
BFGS:   29 10:21:35       -5.749124        0.6330
BFGS:   30 10:21:35       -5.826908        0.5939
BFGS:   31 10:21:35       -5.856525        0.5755
BFGS:   32 10:21:35       -5.906417        0.6255
BFGS:   33 10:21:35       -5.928369        0.4246
BFGS:   34 10:21:35       -5.939817        0.2626
BFGS:   35 10:21:35       -5.949254        0.1968
BFGS:   36 10:21:35       -5.953785        0.1971
BFGS:   37 10:21:35       -5.957388        0.2148
BFGS:   38 10:21:35       -5.965745        0.2451
BFGS:   39 10:21:35       -5.984215        0.4333
BFGS:   40 10:21:35       -6.036235        0.8854
BFGS:   41 10:21:35       -6.088010        1.2613
BFGS:   42 10:21:35       -6.124460        1.4552
BFGS:   43 10:21:35       -6.166024        0.9420
BFGS:   44 10:21:35       -6.215920        0.6497
BFGS:   45 10:21:35       -6.256293        0.7049
BFGS:   46 10:21:35       -6.279716        0.6721
BFGS:   47 10:21:35       -6.309726        0.4274
BFGS:   48 10:21:35       -6.336046        0.2605
BFGS:   49 10:21:35       -6.351959        0.2526
BFGS:   50 10:21:35       -6.359509        0.2861
BFGS:   51 10:21:36       -6.365611        0.3019
BFGS:   52 10:21:36       -6.373145        0.2822
BFGS:   53 10:21:36       -6.390030        0.3314
BFGS:   54 10:21:36       -6.453869        0.5315
BFGS:   55 10:21:36       -6.577309        0.5985
BFGS:   56 10:21:36       -6.564556        1.1757
BFGS:   57 10:21:36       -6.637082        0.4791
BFGS:   58 10:21:36       -6.670495        0.4015
BFGS:   59 10:21:36       -6.699294        0.5840
BFGS:   60 10:21:36       -6.787439        0.9371
BFGS:   61 10:21:36       -6.875551        1.1025
BFGS:   62 10:21:36       -6.904611        0.8117
BFGS:   63 10:21:36       -6.968403        0.4946
BFGS:   64 10:21:36       -6.998111        0.3131
BFGS:   65 10:21:36       -7.024670        0.4458
BFGS:   66 10:21:36       -7.034909        0.3673
BFGS:   67 10:21:36       -7.047121        0.2921
BFGS:   68 10:21:36       -7.052426        0.2812
BFGS:   69 10:21:36       -7.064508        0.3331
BFGS:   70 10:21:36       -7.072261        0.3307
BFGS:   71 10:21:36       -7.079378        0.3020
BFGS:   72 10:21:36       -7.087059        0.2887
BFGS:   73 10:21:36       -7.096155        0.2687
BFGS:   74 10:21:36       -7.105398        0.2313
BFGS:   75 10:21:36       -7.111997        0.2261
BFGS:   76 10:21:36       -7.116295        0.1496
BFGS:   77 10:21:36       -7.118304        0.1459
BFGS:   78 10:21:36       -7.120859        0.1609
BFGS:   79 10:21:36       -7.122542        0.1510
BFGS:   80 10:21:36       -7.125754        0.1155
BFGS:   81 10:21:36       -7.128375        0.0821
BFGS:   82 10:21:36       -7.130398        0.0514
BFGS:   83 10:21:36       -7.130888        0.0386
      Step     Time          Energy         fmax
BFGS:    0 10:21:36       17.109941       37.7430
BFGS:    1 10:21:36        0.706298       12.1241
BFGS:    2 10:21:36       -2.679147        7.3304
BFGS:    3 10:21:36       -4.368930        3.1717
BFGS:    4 10:21:36       -5.001416        1.3942
BFGS:    5 10:21:36       -5.204505        0.6029
BFGS:    6 10:21:36       -5.248101        0.3213
BFGS:    7 10:21:36       -5.257946        0.3295
BFGS:    8 10:21:36       -5.265920        0.3644
BFGS:    9 10:21:36       -5.281014        0.3966
BFGS:   10 10:21:36       -5.302760        0.5164
BFGS:   11 10:21:36       -5.335842        0.7621
BFGS:   12 10:21:36       -5.382439        0.9421
BFGS:   13 10:21:36       -5.433421        1.0938
BFGS:   14 10:21:36       -5.501669        2.0420
BFGS:   15 10:21:36       -5.618714        1.4838
BFGS:   16 10:21:36       -5.738493        1.1831
BFGS:   17 10:21:36       -5.770750        0.9091
BFGS:   18 10:21:36       -5.857459        0.8736
BFGS:   19 10:21:36       -5.894370        1.6621
BFGS:   20 10:21:36       -5.992618        0.7225
BFGS:   21 10:21:36       -6.052608        0.6553
BFGS:   22 10:21:36       -6.098951        0.7266
BFGS:   23 10:21:36       -6.119984        0.5546
BFGS:   24 10:21:36       -6.182172        0.5737
BFGS:   25 10:21:36       -6.201584        0.6347
BFGS:   26 10:21:36       -6.227402        0.5348
BFGS:   27 10:21:36       -6.244998        0.4651
BFGS:   28 10:21:36       -6.262230        0.3412
BFGS:   29 10:21:36       -6.273834        0.4861
BFGS:   30 10:21:36       -6.289242        0.5387
BFGS:   31 10:21:36       -6.308814        0.4102
BFGS:   32 10:21:36       -6.326856        0.3388
BFGS:   33 10:21:36       -6.340202        0.3259
BFGS:   34 10:21:36       -6.352767        0.4507
BFGS:   35 10:21:36       -6.370237        0.5826
BFGS:   36 10:21:36       -6.395671        0.6112
BFGS:   37 10:21:36       -6.427937        0.5909
BFGS:   38 10:21:36       -6.455971        0.6295
BFGS:   39 10:21:36       -6.473056        0.7827
BFGS:   40 10:21:36       -6.496006        0.4220
BFGS:   41 10:21:36       -6.522748        0.4462
BFGS:   42 10:21:36       -6.453377        1.9343
BFGS:   43 10:21:36       -6.590442        0.5637
BFGS:   44 10:21:36       -6.619082        0.5185
BFGS:   45 10:21:36       -6.688329        0.4498
BFGS:   46 10:21:36       -6.748910        0.6515
BFGS:   47 10:21:36       -6.803145        0.2982
BFGS:   48 10:21:36       -6.815377        0.2611
BFGS:   49 10:21:36       -6.822668        0.2452
BFGS:   50 10:21:36       -6.836611        0.2718
BFGS:   51 10:21:36       -6.870074        0.3611
BFGS:   52 10:21:36       -6.914827        0.5089
BFGS:   53 10:21:36       -6.904241        0.7027
BFGS:   54 10:21:36       -6.937088        0.5443
BFGS:   55 10:21:36       -6.948272        0.5454
BFGS:   56 10:21:36       -6.960664        0.7028
BFGS:   57 10:21:36       -6.985550        0.6541
BFGS:   58 10:21:36       -6.999074        0.6737
BFGS:   59 10:21:36       -7.011893        0.7144
BFGS:   60 10:21:36       -7.025556        0.6980
BFGS:   61 10:21:36       -7.038269        0.6909
BFGS:   62 10:21:36       -7.114748        0.7543
BFGS:   63 10:21:36       -7.182348        0.7611
BFGS:   64 10:21:36       -7.121585        1.2299
BFGS:   65 10:21:36       -7.236617        0.5939
BFGS:   66 10:21:36       -7.255003        0.5592
BFGS:   67 10:21:36       -7.276794        0.5104
BFGS:   68 10:21:36       -7.285943        0.5192
BFGS:   69 10:21:36       -7.303221        0.5726
BFGS:   70 10:21:36       -7.318386        0.6214
BFGS:   71 10:21:36       -7.337188        0.6661
BFGS:   72 10:21:36       -7.351828        0.6810
BFGS:   73 10:21:36       -7.366808        0.6703
BFGS:   74 10:21:36       -7.376427        0.6558
BFGS:   75 10:21:36       -7.385348        0.6509
BFGS:   76 10:21:36       -7.392498        0.6455
BFGS:   77 10:21:36       -7.396305        0.6468
BFGS:   78 10:21:36       -7.399256        0.6390
BFGS:   79 10:21:36       -7.402512        0.6279
BFGS:   80 10:21:36       -7.406524        0.6001
BFGS:   81 10:21:36       -7.409675        0.5723
BFGS:   82 10:21:36       -7.411888        0.5517
BFGS:   83 10:21:36       -7.412794        0.5450
BFGS:   84 10:21:36       -7.413589        0.5392
BFGS:   85 10:21:36       -7.414768        0.5336
BFGS:   86 10:21:36       -7.416818        0.5270
BFGS:   87 10:21:36       -7.420948        0.5180
BFGS:   88 10:21:36       -7.428160        0.5043
BFGS:   89 10:21:36       -7.437720        0.4942
BFGS:   90 10:21:36       -7.447530        0.5264
BFGS:   91 10:21:36       -7.457192        0.6106
BFGS:   92 10:21:36       -7.469080        0.6690
BFGS:   93 10:21:36       -7.496066        0.6617
BFGS:   94 10:21:36       -7.525168        0.4465
BFGS:   95 10:21:36       -7.544246        0.3806
BFGS:   96 10:21:36       -7.541343        0.4450
BFGS:   97 10:21:36       -7.557432        0.2726
BFGS:   98 10:21:36       -7.559417        0.3425
BFGS:   99 10:21:36       -7.560979        0.3359
BFGS:  100 10:21:36       -7.561395        0.3250
BFGS:  101 10:21:36       -7.562242        0.3190
BFGS:  102 10:21:36       -7.563203        0.3110
BFGS:  103 10:21:36       -7.563989        0.3079
BFGS:  104 10:21:36       -7.564209        0.3046
BFGS:  105 10:21:36       -7.564267        0.3019
BFGS:  106 10:21:36       -7.564315        0.2990
BFGS:  107 10:21:36       -7.564366        0.2927
BFGS:  108 10:21:36       -7.564462        0.2886
BFGS:  109 10:21:36       -7.564689        0.2778
BFGS:  110 10:21:36       -7.565420        0.2567
BFGS:  111 10:21:36       -7.566953        0.2248
BFGS:  112 10:21:36       -7.570130        0.1786
BFGS:  113 10:21:36       -7.574837        0.1629
BFGS:  114 10:21:36       -7.579018        0.1046
BFGS:  115 10:21:36       -7.580773        0.0300
      Step     Time          Energy         fmax
BFGS:    0 10:21:36       15.646192       33.8801
BFGS:    1 10:21:36        0.951856       12.1643
BFGS:    2 10:21:36       -2.007403        5.4467
BFGS:    3 10:21:36       -3.322521        2.6527
BFGS:    4 10:21:36       -3.799198        1.2445
BFGS:    5 10:21:36       -3.957564        0.5188
BFGS:    6 10:21:36       -3.997676        0.4827
BFGS:    7 10:21:36       -4.019628        0.5397
BFGS:    8 10:21:36       -4.059168        0.6409
BFGS:    9 10:21:36       -4.160542        0.8473
BFGS:   10 10:21:36       -4.348205        1.0726
BFGS:   11 10:21:36       -4.544390        1.0764
BFGS:   12 10:21:36       -4.684177        1.1309
BFGS:   13 10:21:36       -4.767357        1.1386
BFGS:   14 10:21:36       -5.285959        1.8384
BFGS:   15 10:21:36       -5.372680        2.1266
BFGS:   16 10:21:36       -5.495653        0.8522
BFGS:   17 10:21:36       -5.541910        0.7132
BFGS:   18 10:21:36       -5.617361        1.1009
BFGS:   19 10:21:36       -5.652610        0.7940
BFGS:   20 10:21:36       -5.712428        0.6363
BFGS:   21 10:21:36       -5.759099        0.5502
BFGS:   22 10:21:36       -5.799117        0.5325
BFGS:   23 10:21:36       -5.823733        0.5865
BFGS:   24 10:21:36       -5.858967        0.5862
BFGS:   25 10:21:36       -5.893594        0.8113
BFGS:   26 10:21:36       -5.940309        0.8427
BFGS:   27 10:21:36       -5.969364        0.5656
BFGS:   28 10:21:36       -5.991422        0.3697
BFGS:   29 10:21:36       -6.007081        0.4204
BFGS:   30 10:21:36       -6.023599        0.4804
BFGS:   31 10:21:36       -6.042823        0.4502
BFGS:   32 10:21:36       -6.060373        0.3074
BFGS:   33 10:21:36       -6.071449        0.3417
BFGS:   34 10:21:36       -6.090261        0.5740
BFGS:   35 10:21:36       -6.161982        1.3227
BFGS:   36 10:21:36       -6.247118        1.8289
BFGS:   37 10:21:36       -6.299519        2.0410
BFGS:   38 10:21:36       -6.351071        1.9465
BFGS:   39 10:21:36       -6.489161        1.2642
BFGS:   40 10:21:36       -6.591047        0.7169
BFGS:   41 10:21:36       -6.633890        0.5739
BFGS:   42 10:21:36       -6.604393        0.9370
BFGS:   43 10:21:36       -6.673433        0.4895
BFGS:   44 10:21:36       -6.685752        0.4049
BFGS:   45 10:21:36       -6.710057        0.2811
BFGS:   46 10:21:36       -6.720167        0.3228
BFGS:   47 10:21:36       -6.728128        0.2946
BFGS:   48 10:21:36       -6.733948        0.2449
BFGS:   49 10:21:36       -6.740702        0.2065
BFGS:   50 10:21:36       -6.749265        0.2206
BFGS:   51 10:21:36       -6.756700        0.2668
BFGS:   52 10:21:36       -6.762231        0.2833
BFGS:   53 10:21:36       -6.768072        0.2683
BFGS:   54 10:21:36       -6.776179        0.3270
BFGS:   55 10:21:36       -6.788755        0.3078
BFGS:   56 10:21:36       -6.814413        0.3519
BFGS:   57 10:21:36       -6.863525        0.4162
BFGS:   58 10:21:36       -6.967659        0.5392
BFGS:   59 10:21:36       -6.983669        0.9294
BFGS:   60 10:21:36       -7.024971        0.4450
BFGS:   61 10:21:36       -7.049578        0.3542
BFGS:   62 10:21:36       -7.058768        0.7465
BFGS:   63 10:21:36       -7.083335        0.2363
BFGS:   64 10:21:36       -7.090935        0.2481
BFGS:   65 10:21:36       -7.113705        0.3525
BFGS:   66 10:21:36       -7.123326        0.3137
BFGS:   67 10:21:36       -7.160861        0.3305
BFGS:   68 10:21:36       -7.169023        0.3403
BFGS:   69 10:21:36       -7.183220        0.4685
BFGS:   70 10:21:36       -7.197896        0.5486
BFGS:   71 10:21:36       -7.232474        0.8239
BFGS:   72 10:21:36       -7.287651        1.4518
BFGS:   73 10:21:36       -7.339872        1.1774
BFGS:   74 10:21:36       -7.398013        1.0472
BFGS:   75 10:21:36       -7.481883        0.6520
BFGS:   76 10:21:36       -7.502305        0.5306
BFGS:   77 10:21:36       -7.522494        0.3902
BFGS:   78 10:21:36       -7.542131        0.3013
BFGS:   79 10:21:36       -7.575527        0.1957
BFGS:   80 10:21:36       -7.579136        0.0929
BFGS:   81 10:21:36       -7.580566        0.0421
      Step     Time          Energy         fmax
BFGS:    0 10:21:36       16.263727       39.5673
BFGS:    1 10:21:36        0.915327       15.9410
BFGS:    2 10:21:36       -1.912070       11.8531
BFGS:    3 10:21:36       -3.990023        4.0199
BFGS:    4 10:21:36       -4.597032        1.6765
BFGS:    5 10:21:36       -4.830670        0.6959
BFGS:    6 10:21:36       -4.887370        0.3669
BFGS:    7 10:21:36       -4.900230        0.2953
BFGS:    8 10:21:36       -4.908339        0.3481
BFGS:    9 10:21:36       -4.922013        0.4212
BFGS:   10 10:21:36       -4.937645        0.4395
BFGS:   11 10:21:36       -4.949989        0.3526
BFGS:   12 10:21:36       -4.961659        0.3310
BFGS:   13 10:21:36       -4.969622        0.2679
BFGS:   14 10:21:36       -4.976276        0.2125
BFGS:   15 10:21:36       -4.984377        0.2588
BFGS:   16 10:21:36       -4.988321        0.2156
BFGS:   17 10:21:36       -4.993381        0.1949
BFGS:   18 10:21:36       -5.002143        0.2024
BFGS:   19 10:21:36       -5.013884        0.2829
BFGS:   20 10:21:36       -5.024349        0.3510
BFGS:   21 10:21:36       -5.033530        0.5149
BFGS:   22 10:21:36       -5.051130        0.7208
BFGS:   23 10:21:36       -5.097802        1.0887
BFGS:   24 10:21:36       -5.149539        1.4572
BFGS:   25 10:21:36       -5.195600        1.8612
BFGS:   26 10:21:36       -5.204965        2.2699
BFGS:   27 10:21:36       -5.262135        1.8240
BFGS:   28 10:21:36       -5.327912        1.5275
BFGS:   29 10:21:36       -5.497622        0.8347
BFGS:   30 10:21:36       -5.542920        0.6103
BFGS:   31 10:21:36       -5.564997        0.5393
BFGS:   32 10:21:36       -5.619337        0.4681
BFGS:   33 10:21:36       -5.643038        0.4285
BFGS:   34 10:21:36       -5.663875        0.4467
BFGS:   35 10:21:36       -5.689776        0.7304
BFGS:   36 10:21:36       -5.731253        1.2269
BFGS:   37 10:21:36       -5.858293        2.1777
BFGS:   38 10:21:36       -6.224702        1.3572
BFGS:   39 10:21:36       -6.550652        1.2439
BFGS:   40 10:21:36       -6.338867        3.3908
BFGS:   41 10:21:36       -6.785412        0.9035
BFGS:   42 10:21:36       -6.851576        0.7229
BFGS:   43 10:21:36       -6.903479        1.0113
BFGS:   44 10:21:36       -6.933684        0.6573
BFGS:   45 10:21:36       -6.962458        0.4009
BFGS:   46 10:21:36       -6.982346        0.4030
BFGS:   47 10:21:36       -6.990302        0.4103
BFGS:   48 10:21:36       -6.997872        0.3773
BFGS:   49 10:21:36       -7.011438        0.3478
BFGS:   50 10:21:36       -7.027468        0.3975
BFGS:   51 10:21:36       -7.045661        0.4322
BFGS:   52 10:21:36       -7.066119        0.4321
BFGS:   53 10:21:36       -7.078070        0.4172
BFGS:   54 10:21:36       -7.103220        0.4106
BFGS:   55 10:21:36       -7.120961        0.4703
BFGS:   56 10:21:36       -7.143499        0.5195
BFGS:   57 10:21:36       -7.178575        0.6021
BFGS:   58 10:21:36       -7.199038        0.6539
BFGS:   59 10:21:36       -7.236004        0.5352
BFGS:   60 10:21:36       -7.274538        0.5838
BFGS:   61 10:21:36       -7.295388        0.3236
BFGS:   62 10:21:36       -7.304286        0.2516
BFGS:   63 10:21:36       -7.308109        0.1718
BFGS:   64 10:21:36       -7.312008        0.1108
BFGS:   65 10:21:36       -7.314052        0.1043
BFGS:   66 10:21:36       -7.315231        0.0783
BFGS:   67 10:21:36       -7.315906        0.0497
      Step     Time          Energy         fmax
BFGS:    0 10:21:36       14.351258       36.1873
BFGS:    1 10:21:36       -0.288260       14.9120
BFGS:    2 10:21:36       -3.030345        6.8421
BFGS:    3 10:21:36       -4.314053        2.8885
BFGS:    4 10:21:36       -4.793258        1.3197
BFGS:    5 10:21:36       -4.982736        0.5321
BFGS:    6 10:21:36       -5.027603        0.4053
BFGS:    7 10:21:36       -5.044472        0.4351
BFGS:    8 10:21:36       -5.064759        0.4885
BFGS:    9 10:21:36       -5.104324        0.6400
BFGS:   10 10:21:36       -5.169857        0.7879
BFGS:   11 10:21:36       -5.265858        1.6481
BFGS:   12 10:21:36       -5.379250        2.1654
BFGS:   13 10:21:36       -5.560303        1.1938
BFGS:   14 10:21:36       -5.672274        1.2672
BFGS:   15 10:21:36       -5.813720        0.7282
BFGS:   16 10:21:36       -5.860616        1.9041
BFGS:   17 10:21:36       -5.933999        0.9485
BFGS:   18 10:21:36       -5.991791        0.8219
BFGS:   19 10:21:36       -6.262183        0.9873
BFGS:   20 10:21:36       -6.289203        3.4415
BFGS:   21 10:21:36       -6.462325        1.6608
BFGS:   22 10:21:36       -6.651942        1.2777
BFGS:   23 10:21:36       -6.701751        3.0207
BFGS:   24 10:21:36       -6.865374        0.7448
BFGS:   25 10:21:36       -6.919179        0.6914
BFGS:   26 10:21:36       -6.972328        0.9942
BFGS:   27 10:21:36       -6.995695        0.6339
BFGS:   28 10:21:36       -7.018084        0.3025
BFGS:   29 10:21:36       -7.028326        0.2993
BFGS:   30 10:21:36       -7.041940        0.3139
BFGS:   31 10:21:36       -7.060888        0.3853
BFGS:   32 10:21:36       -7.089531        0.5737
BFGS:   33 10:21:36       -7.131664        0.8896
BFGS:   34 10:21:36       -7.167348        1.0139
BFGS:   35 10:21:36       -7.226610        0.6412
BFGS:   36 10:21:36       -7.281997        0.4920
BFGS:   37 10:21:36       -7.303690        0.5638
BFGS:   38 10:21:36       -7.342814        0.7189
BFGS:   39 10:21:36       -7.388814        0.7724
BFGS:   40 10:21:36       -7.429492        0.7038
BFGS:   41 10:21:36       -7.509496        0.6916
BFGS:   42 10:21:36       -7.520851        0.6083
BFGS:   43 10:21:36       -7.554213        0.3987
BFGS:   44 10:21:36       -7.563767        0.2560
BFGS:   45 10:21:36       -7.569801        0.1817
BFGS:   46 10:21:36       -7.573261        0.1560
BFGS:   47 10:21:36       -7.576136        0.1214
BFGS:   48 10:21:36       -7.577806        0.1310
BFGS:   49 10:21:36       -7.579121        0.1108
BFGS:   50 10:21:36       -7.580083        0.0678
BFGS:   51 10:21:36       -7.580655        0.0347
      Step     Time          Energy         fmax
BFGS:    0 10:21:36       16.208775       37.7486
BFGS:    1 10:21:36        2.521081       19.0625
BFGS:    2 10:21:36       -0.926095       12.6568
BFGS:    3 10:21:36       -3.596090        2.5511
BFGS:    4 10:21:36       -4.014470        1.7472
BFGS:    5 10:21:36       -4.350723        0.7604
BFGS:    6 10:21:36       -4.429896        0.4628
BFGS:    7 10:21:36       -4.463922        0.4999
BFGS:    8 10:21:36       -4.497888        0.5705
BFGS:    9 10:21:36       -4.564866        0.6689
BFGS:   10 10:21:36       -4.637225        0.7641
BFGS:   11 10:21:36       -4.708954        0.6895
BFGS:   12 10:21:36       -4.749074        0.9350
BFGS:   13 10:21:36       -4.809115        0.4665
BFGS:   14 10:21:36       -4.819957        0.4629
BFGS:   15 10:21:36       -4.849976        0.4637
BFGS:   16 10:21:36       -4.882597        0.5005
BFGS:   17 10:21:36       -4.974165        1.3258
BFGS:   18 10:21:36       -5.077920        1.7267
BFGS:   19 10:21:36       -5.189973        1.6063
BFGS:   20 10:21:36       -5.279731        1.1770
BFGS:   21 10:21:36       -5.382794        0.8565
BFGS:   22 10:21:36       -5.471781        0.7630
BFGS:   23 10:21:36       -5.497724        0.6853
BFGS:   24 10:21:36       -5.577196        0.6977
BFGS:   25 10:21:36       -5.625947        0.6044
BFGS:   26 10:21:36       -5.715377        0.7293
BFGS:   27 10:21:36       -5.739219        0.6487
BFGS:   28 10:21:36       -5.796068        0.8078
BFGS:   29 10:21:36       -5.934534        0.9519
BFGS:   30 10:21:36       -6.025901        0.9222
BFGS:   31 10:21:36       -6.094270        0.7832
BFGS:   32 10:21:36       -6.157773        0.5891
BFGS:   33 10:21:36       -6.180232        0.4813
BFGS:   34 10:21:36       -6.190306        0.3351
BFGS:   35 10:21:36       -6.196398        0.3442
BFGS:   36 10:21:36       -6.204999        0.2694
BFGS:   37 10:21:36       -6.210877        0.2713
BFGS:   38 10:21:36       -6.214349        0.1994
BFGS:   39 10:21:36       -6.216211        0.1228
BFGS:   40 10:21:36       -6.218286        0.1136
BFGS:   41 10:21:36       -6.220542        0.0921
BFGS:   42 10:21:36       -6.222418        0.1357
BFGS:   43 10:21:36       -6.223427        0.1185
BFGS:   44 10:21:36       -6.224115        0.0897
BFGS:   45 10:21:36       -6.225088        0.0882
BFGS:   46 10:21:36       -6.227068        0.1016
BFGS:   47 10:21:36       -6.230234        0.1418
BFGS:   48 10:21:36       -6.234386        0.2138
BFGS:   49 10:21:36       -6.239329        0.2875
BFGS:   50 10:21:36       -6.248197        0.4046
BFGS:   51 10:21:36       -6.267039        0.6136
BFGS:   52 10:21:36       -6.298705        0.8612
BFGS:   53 10:21:36       -6.404571        0.9028
BFGS:   54 10:21:36       -6.583010        0.5225
BFGS:   55 10:21:36       -6.702514        0.5161
BFGS:   56 10:21:36       -6.742610        0.6884
