       Step     Time          Energy         fmax
GPMin:   13 11:02:39       -5.724576        0.0168
       Step     Time          Energy         fmax
GPMin:    0 11:02:47       -4.826463        0.8644
GPMin:    1 11:02:54       -5.088278        0.2660
GPMin:    2 11:02:59       -5.189149        0.2430
GPMin:    3 11:03:05       -5.292947        0.2001
GPMin:    4 11:03:10       -5.369460        0.1722
GPMin:    5 11:03:15       -5.432278        0.1676
GPMin:    6 11:03:21       -5.497189        0.1826
GPMin:    7 11:03:27       -5.563246        0.1710
GPMin:    8 11:03:32       -5.634064        0.1328
GPMin:    9 11:03:38       -5.679593        0.0920
GPMin:   10 11:03:43       -5.692604        0.0774
GPMin:   11 11:03:48       -5.701946        0.0790
GPMin:   12 11:03:53       -5.714775        0.0610
GPMin:   13 11:03:58       -5.725327        0.0594
GPMin:   14 11:04:02       -5.734431        0.0483
GPMin:   15 11:04:07       -5.742690        0.0469
GPMin:   16 11:04:12       -5.750753        0.0476
GPMin:   17 11:04:16       -5.757842        0.0482
GPMin:   18 11:04:21       -5.767472        0.0519
GPMin:   19 11:04:25       -5.777072        0.0559
GPMin:   20 11:04:31       -5.793157        0.0598
GPMin:   21 11:04:36       -5.814409        0.0674
GPMin:   22 11:04:41       -5.831851        0.0695
GPMin:   23 11:04:46       -5.852785        0.0642
GPMin:   24 11:04:51       -5.863984        0.0436
GPMin:   25 11:04:55       -5.868905        0.0250
GPMin:   26 11:04:59       -5.870310        0.0296
GPMin:   27 11:05:04       -5.872629        0.0201
GPMin:   28 11:05:08       -5.873247        0.0162
       Step     Time          Energy         fmax
GPMin:    0 11:05:16       -4.934861        0.4273
GPMin:    1 11:05:22       -5.085758        0.1292
GPMin:    2 11:05:29       -5.145111        0.1350
GPMin:    3 11:05:34       -5.184359        0.1154
GPMin:    4 11:05:39       -5.208423        0.0957
GPMin:    5 11:05:44       -5.235655        0.0806
GPMin:    6 11:05:49       -5.264021        0.0751
GPMin:    7 11:05:54       -5.290512        0.0866
GPMin:    8 11:05:59       -5.316697        0.0891
GPMin:    9 11:06:05       -5.340982        0.0682
GPMin:   10 11:06:10       -5.360887        0.0661
GPMin:   11 11:06:15       -5.381663        0.0527
GPMin:   12 11:06:20       -5.403569        0.0574
GPMin:   13 11:06:25       -5.426407        0.0543
GPMin:   14 11:06:29       -5.445441        0.0531
GPMin:   15 11:06:34       -5.460886        0.0475
GPMin:   16 11:06:39       -5.472111        0.0330
GPMin:   17 11:06:43       -5.478717        0.0244
GPMin:   18 11:06:47       -5.482390        0.0201
GPMin:   19 11:06:51       -5.484524        0.0192
       Step     Time          Energy         fmax
GPMin:    0 11:07:00       -5.471573        0.1937
GPMin:    1 11:07:06       -5.578334        0.1425
GPMin:    2 11:07:11       -5.634589        0.1318
GPMin:    3 11:07:17       -5.675162        0.1159
GPMin:    4 11:07:22       -5.702011        0.0826
GPMin:    5 11:07:27       -5.720883        0.0461
GPMin:    6 11:07:32       -5.727096        0.0216
GPMin:    7 11:07:36       -5.728347        0.0132
       Step     Time          Energy         fmax
GPMin:    0 11:07:45       -5.091562        0.7968
GPMin:    1 11:07:51       -5.402887        0.2598
GPMin:    2 11:07:58       -5.480005        0.1960
GPMin:    3 11:08:03       -5.539336        0.1941
GPMin:    4 11:08:08       -5.582527        0.1440
GPMin:    5 11:08:13       -5.609414        0.1198
GPMin:    6 11:08:18       -5.633532        0.1052
GPMin:    7 11:08:23       -5.643384        0.1124
GPMin:    8 11:08:29       -5.659296        0.2561
GPMin:    9 11:08:35       -5.684603        0.1501
GPMin:   10 11:08:46       -5.699794        0.1442
GPMin:   11 11:08:52       -5.716739        0.1010
GPMin:   12 11:08:57       -5.722664        0.1187
GPMin:   13 11:09:03       -5.736849        0.0964
GPMin:   14 11:09:07       -5.743934        0.0765
GPMin:   15 11:09:12       -5.750778        0.0478
GPMin:   16 11:09:16       -5.761301        0.0488
GPMin:   17 11:09:21       -5.773721        0.0659
GPMin:   18 11:09:26       -5.790491        0.0709
GPMin:   19 11:09:31       -5.811050        0.0716
GPMin:   20 11:09:36       -5.832549        0.0757
GPMin:   21 11:09:41       -5.853322        0.0637
GPMin:   22 11:09:46       -5.866314        0.0385
GPMin:   23 11:09:51       -5.869394        0.0254
GPMin:   24 11:09:55       -5.870832        0.0244
GPMin:   25 11:09:59       -5.872611        0.0159
       Step     Time          Energy         fmax
GPMin:    0 11:10:12       -5.280244        0.1809
GPMin:    1 11:10:18       -5.385709        0.1161
GPMin:    2 11:10:24       -5.425042        0.1104
GPMin:    3 11:10:29       -5.478584        0.1060
GPMin:    4 11:10:34       -5.539014        0.1368
GPMin:    5 11:10:39       -5.609174        0.1498
GPMin:    6 11:10:45       -5.668850        0.1266
GPMin:    7 11:10:50       -5.704467        0.0671
GPMin:    8 11:10:55       -5.718085        0.0383
GPMin:    9 11:11:00       -5.720885        0.0299
GPMin:   10 11:11:04       -5.723141        0.0162
       Step     Time          Energy         fmax
GPMin:    0 11:11:14       -5.058924        0.3645
GPMin:    1 11:11:20       -5.194893        0.1724
GPMin:    2 11:11:25       -5.272141        0.1366
GPMin:    3 11:11:30       -5.332421        0.1028
GPMin:    4 11:11:36       -5.371572        0.0803
GPMin:    5 11:11:41       -5.395860        0.0661
GPMin:    6 11:11:46       -5.408858        0.0493
GPMin:    7 11:11:50       -5.418707        0.0520
GPMin:    8 11:11:55       -5.432464        0.0507
GPMin:    9 11:12:00       -5.443860        0.0364
GPMin:   10 11:12:04       -5.453753        0.0392
GPMin:   11 11:12:09       -5.465114        0.0334
GPMin:   12 11:12:14       -5.470355        0.0372
GPMin:   13 11:12:18       -5.473302        0.0376
GPMin:   14 11:12:23       -5.479130        0.0314
GPMin:   15 11:12:27       -5.481914        0.0279
GPMin:   16 11:12:32       -5.485189        0.0207
GPMin:   17 11:12:36       -5.488203        0.0190
       Step     Time          Energy         fmax
GPMin:    0 11:12:47       -4.838146        0.9317
GPMin:    1 11:12:54       -5.155518        0.2654
GPMin:    2 11:12:59       -5.260747        0.2285
GPMin:    3 11:13:05       -5.324356        0.1660
GPMin:    4 11:13:10       -5.353071        0.0888
GPMin:    5 11:13:15       -5.362942        0.0525
GPMin:    6 11:13:20       -5.371041        0.0510
GPMin:    7 11:13:24       -5.381885        0.0547
GPMin:    8 11:13:30       -5.402574        0.0827
GPMin:    9 11:13:35       -5.436608        0.1102
GPMin:   10 11:13:40       -5.480124        0.1273
GPMin:   11 11:13:45       -5.525232        0.1226
GPMin:   12 11:13:51       -5.559460        0.1067
GPMin:   13 11:13:56       -5.584841        0.1035
GPMin:   14 11:14:01       -5.620626        0.1391
GPMin:   15 11:14:06       -5.653115        0.1342
GPMin:   16 11:14:11       -5.684787        0.1064
GPMin:   17 11:14:16       -5.708037        0.0693
GPMin:   18 11:14:21       -5.718232        0.0440
GPMin:   19 11:14:25       -5.721721        0.0318
GPMin:   20 11:14:30       -5.723605        0.0176
       Step     Time          Energy         fmax
GPMin:    0 11:14:39       -5.172331        0.7537
GPMin:    1 11:14:45       -5.422542        0.2377
GPMin:    2 11:14:51       -5.478817        0.2051
GPMin:    3 11:14:57       -5.546521        0.1420
GPMin:    4 11:15:02       -5.589460        0.0882
GPMin:    5 11:15:06       -5.602958        0.0781
GPMin:    6 11:15:12       -5.618623        0.0916
GPMin:    7 11:15:17       -5.638292        0.1133
GPMin:    8 11:15:22       -5.666870        0.1323
GPMin:    9 11:15:28       -5.704859        0.1448
GPMin:   10 11:15:33       -5.755872        0.1427
GPMin:   11 11:15:39       -5.804230        0.1080
GPMin:   12 11:15:44       -5.836909        0.0967
GPMin:   13 11:15:50       -5.856005        0.0643
GPMin:   14 11:15:55       -5.863538        0.0431
GPMin:   15 11:16:00       -5.866290        0.0450
GPMin:   16 11:16:04       -5.871167        0.0318
GPMin:   17 11:16:09       -5.872904        0.0122
       Step     Time          Energy         fmax
GPMin:    0 11:16:18       -5.605199        0.1588
GPMin:    1 11:16:23       -5.668389        0.1082
GPMin:    2 11:16:30       -5.690022        0.1041
GPMin:    3 11:16:35       -5.698937        0.0983
GPMin:    4 11:16:41       -5.705792        0.0265
GPMin:    5 11:16:45       -5.705935        0.0288
GPMin:    6 11:16:49       -5.707152        0.0083
       Step     Time          Energy         fmax
GPMin:    0 11:16:59       -5.610433        0.2315
GPMin:    1 11:17:04       -5.648861        0.1050
GPMin:    2 11:17:10       -5.650968        0.1236
GPMin:    3 11:17:15       -5.663742        0.0819
GPMin:    4 11:17:21       -5.687840        0.0737
GPMin:    5 11:17:27       -5.706758        0.0843
GPMin:    6 11:17:33       -5.721567        0.0479
GPMin:    7 11:17:38       -5.731615        0.0388
GPMin:    8 11:17:43       -5.741948        0.0378
GPMin:    9 11:17:48       -5.758130        0.0512
GPMin:   10 11:17:53       -5.781010        0.0556
GPMin:   11 11:17:58       -5.806451        0.0733
GPMin:   12 11:18:04       -5.837861        0.0727
GPMin:   13 11:18:09       -5.862178        0.0458
GPMin:   14 11:18:14       -5.869688        0.0248
GPMin:   15 11:18:18       -5.871833        0.0221
GPMin:   16 11:18:23       -5.873601        0.0058
       Step     Time          Energy         fmax
GPMin:    0 11:18:32       -5.651345        0.1823
GPMin:    1 11:18:38       -5.680716        0.1260
GPMin:    2 11:18:45       -5.692457        0.1445
GPMin:    3 11:18:50       -5.697987        0.0969
GPMin:    4 11:19:01       -5.708144        0.0279
GPMin:    5 11:19:06       -5.711148        0.0309
GPMin:    6 11:19:12       -5.716564        0.0316
GPMin:    7 11:19:16       -5.722503        0.0317
GPMin:    8 11:19:28       -5.726180        0.0497
GPMin:    9 11:19:33       -5.728709        0.0210
GPMin:   10 11:19:37       -5.729019        0.0157
       Step     Time          Energy         fmax
GPMin:    0 11:19:46       -5.313165        0.6154
GPMin:    1 11:19:52       -5.517693        0.1879
GPMin:    2 11:19:58       -5.587093        0.1606
GPMin:    3 11:20:04       -5.632829        0.1510
GPMin:    4 11:20:10       -5.680430        0.1363
GPMin:    5 11:20:15       -5.715729        0.1025
GPMin:    6 11:20:20       -5.736268        0.0605
GPMin:    7 11:20:26       -5.753859        0.0755
GPMin:    8 11:20:31       -5.771984        0.0627
GPMin:    9 11:20:36       -5.787944        0.0649
GPMin:   10 11:20:41       -5.803887        0.0710
GPMin:   11 11:20:46       -5.828336        0.0811
GPMin:   12 11:20:51       -5.851666        0.0703
GPMin:   13 11:20:56       -5.864796        0.0417
GPMin:   14 11:21:01       -5.868869        0.0266
GPMin:   15 11:21:06       -5.871134        0.0236
GPMin:   16 11:21:10       -5.872662        0.0176
       Step     Time          Energy         fmax
GPMin:    0 11:21:20       -5.145761        0.6017
GPMin:    1 11:21:26       -5.387197        0.1369
GPMin:    2 11:21:31       -5.421062        0.1115
GPMin:    3 11:21:37       -5.440231        0.1082
GPMin:    4 11:21:42       -5.465440        0.1192
GPMin:    5 11:21:47       -5.491087        0.1178
GPMin:    6 11:21:52       -5.511177        0.1069
GPMin:    7 11:21:58       -5.529257        0.0820
GPMin:    8 11:22:02       -5.536382        0.0670
GPMin:    9 11:22:08       -5.543700        0.1021
GPMin:   10 11:22:13       -5.549338        0.0702
GPMin:   11 11:22:18       -5.568179        0.0766
GPMin:   12 11:22:23       -5.595960        0.1155
GPMin:   13 11:22:29       -5.634397        0.1256
GPMin:   14 11:22:34       -5.682885        0.1217
GPMin:   15 11:22:39       -5.724044        0.0972
GPMin:   16 11:22:44       -5.745845        0.0831
GPMin:   17 11:22:49       -5.760643        0.0729
GPMin:   18 11:22:55       -5.774566        0.0679
GPMin:   19 11:23:00       -5.788493        0.0714
GPMin:   20 11:23:05       -5.802524        0.0721
GPMin:   21 11:23:10       -5.819867        0.0726
GPMin:   22 11:23:16       -5.838260        0.0676
GPMin:   23 11:23:21       -5.855739        0.0556
GPMin:   24 11:23:26       -5.866519        0.0303
GPMin:   25 11:23:30       -5.869973        0.0239
GPMin:   26 11:23:35       -5.871703        0.0215
GPMin:   27 11:23:40       -5.872998        0.0139
       Step     Time          Energy         fmax
GPMin:    0 11:23:50       -5.334452        0.4316
GPMin:    1 11:23:57       -5.567534        0.3502
GPMin:    2 11:24:03       -5.669924        0.1922
GPMin:    3 11:24:09       -5.712817        0.0802
GPMin:    4 11:24:14       -5.723550        0.0438
GPMin:    5 11:24:19       -5.726198        0.0258
GPMin:    6 11:24:23       -5.727335        0.0158
       Step     Time          Energy         fmax
GPMin:    0 11:24:33       -5.493580        0.4796
GPMin:    1 11:24:39       -5.630716        0.1273
GPMin:    2 11:24:44       -5.675134        0.1062
GPMin:    3 11:24:49       -5.723478        0.0988
GPMin:    4 11:24:55       -5.765271        0.1004
GPMin:    5 11:25:00       -5.805009        0.0939
GPMin:    6 11:25:05       -5.830996        0.0714
GPMin:    7 11:25:10       -5.850548        0.0643
GPMin:    8 11:25:15       -5.864010        0.0432
GPMin:    9 11:25:20       -5.868595        0.0309
GPMin:   10 11:25:24       -5.871538        0.0255
GPMin:   11 11:25:29       -5.873209        0.0178
       Step     Time          Energy         fmax
GPMin:    0 11:25:38       -5.629322        0.1778
GPMin:    1 11:25:45       -5.681723        0.1319
GPMin:    2 11:25:51       -5.701072        0.0896
GPMin:    3 11:25:57       -5.708778        0.0510
GPMin:    4 11:26:07       -5.713525        0.0260
GPMin:    5 11:26:13       -5.718763        0.0371
GPMin:    6 11:26:18       -5.721674        0.0605
GPMin:    7 11:26:24       -5.724689        0.0625
GPMin:    8 11:26:29       -5.728925        0.0118
       Step     Time          Energy         fmax
GPMin:    0 11:26:40       -5.065864        0.2399
GPMin:    1 11:26:47       -5.207381        0.1658
GPMin:    2 11:26:52       -5.288886        0.1392
GPMin:    3 11:26:58       -5.335684        0.0897
GPMin:    4 11:27:04       -5.361598        0.0946
GPMin:    5 11:27:10       -5.397671        0.1147
